ID,微博内容
995,【男子早高峰乘地铁被挤致残 索赔190万】2014年1月15日，王某乘坐地铁时，因候车乘客较多、站台拥挤，在车门打开瞬间，后排乘客快速向前，瞬间将站在前排的他挤进车厢，致其撞到对侧车门并昏迷。王某认为地铁运营方未尽到保障乘客安全的义务，故起诉地铁公司。O男子早高峰乘地铁被挤致残 乘坐地铁安全事项↓ ????????
996,"【公安部召开扶贫支援工作座谈会】公安部2016年扶贫支援工作座谈会近日召开。部长助理、扶贫领导小组副组长王俭强调，要自觉把思想和行动统一到中央和部党委决策部署上来，加强组织领导，加大投入力度，实施精准扶贫，推动部2016年和""十三五""时期的扶贫支援工作取得更大成效。O网页链接 ????????"
997,【小心中了“Word文档”的毒！】日前国家计算机病毒应急处理中心通过对互联网的监测发现，一种伪装成Word文档的恶意程序Locky的变种出现。该变种利用社会工程学的方式进行传播，同时勒索的对象针对中国计算机用户。（国家计算机病毒应急处理中心） ????????
998,各部门查办各类案件750余起，涉及金额达3.2亿元，查封了深圳蓝大科技有限公司等一批违法企业，查处了“开博尔”“艾科瑞”“台硕”“海橙天”等一批非法电视网络接收设备以及“泰捷视频”“兔子视频”“电视猫”“奇珀直播”“Cloud TV”“龙龙直播”等一批非法互联网电视客户端软件。
999,【实力坑妈！熊孩子车牌上贴纸玩 亲妈被扣12分】昨天徐州一位面包车司机因为没检查车辆，结果被自己的儿子给坑了，被交警当场扣了12分...直到下车看到自己的车牌，妈妈才恍然大悟，原来遮挡号牌的贴纸是孩子玩时贴上去的。但交警表示，作为驾驶员，开车前对车辆进行检查，是必不可少的步骤。提醒ta！ ????????
1000,【公安等多部门全面清理非法电视网络接收设备】国家新闻出版广电总局近日联手公安、网信、工信、工商、质检等12部门，在全国范围内针对市场上传播淫秽色情、侵权盗版节目的非法电视网络接收设备进行了全面清理。公安部采取有力措施，先后发动５轮集群战役，共破获刑事案件167起。O网页链接 ????????
1001,【换新手机了？八大注意事项你要知道！】买了新手机，一定爱不释手吧？那老手机怎么办？老手机里的诸多个人信息当何去何从？戳图↓↓@浙江公安 告诉你换手机应该注意的事项，不给不法分子作案机会，保护好个人隐私，谨防诈骗，捂好钱袋。 ????????
1002,【至少200个爱自拍的姑娘，都被这个女孩骗过】想买自拍神器？当心那些在微博和二手平台上留言说要转让二手机的人，可能是骗子！20岁的温州姑娘小黄录下快递发货视频，再将自拍神器从快递员那里要回来，欺骗买家已经发货并让他们打款到支付宝——如此简单的手段竟骗了200多个姑娘!°至少200个爱自拍的姑娘，都被这个女孩骗过 ????????
1003,【你见过世上所有的钱吗？】有不认识钱币的童鞋速速收走吧！！！PS：下次再遇到拿什么秘鲁币、印尼盾、土耳其里拉之类充当美元骗人的可别上当啦！ ????????
1004,"【男子公园游玩突然脖子疼 差点被风筝线割喉】近日，宝鸡的鲁先生和朋友在公园游玩时，竟被横挂在路中间的风筝线划伤了脖子，所幸并无大碍。提醒：由于风筝线很细，在阳光下2米以外就很难看清，步行、骑车出行的人很容易被误伤，应该到人少空旷的地方去放风筝，远离马路、高压线。小心隐形""杀手""↓↓ ????????"
1005,#利剑行动#【内蒙古查获80吨假盐 以工业盐冒充】近日，内蒙古赤峰市破获一起贩卖假盐案，私盐、假盐约80吨。嫌犯从2014年起以工业盐冒充食用盐，产品销往河北内蒙古等地，目前嫌犯仍在逃。专家称，长期食用工业盐会影响儿童发育，甚至引发孕妇流产，应选择正规渠道购买食用盐。戳图学识别↓ ????????
1006,【任贤齐电脑被侵家产险搬光 私照银行密码外泄】任贤齐21日透露自己电脑遭黑客入侵盗走银行密码，家产差点全被搬光。电脑内有许多生活照与私人资料，还不知道是否有遗失，损失的金额数目也未透露。提醒：1.电脑和邮箱密码要经常更换，防止外泄；2.要开启防护软件，防范木马入侵…更多提示↓↓ ????????
1007,奇葩名字你见过几个？求户籍警的心理阴影面积......ps：你还见过什么一爆就成网红的名字？
1008,【你的房屋“过期”了吗？】食品、家电、手机有保修期。您知道吗？您家房子也有保修期！很多人买房后，最担心的就是房子质量问题了。一旦房子出现如漏雨、裂缝等质量问题，就要对房子进行修理。那么，房屋保修期是多长时间？房屋的保修期又是如何计算的？房子过保修期了怎么办？详见……↓↓ ????????
1009,【警惕！“客服”给你发短信附链接？千万别点击！】警惕伪基站冒充客服诈骗！链接附有木马病毒！一上链接，你的手机信息包括手机通讯录、QQ、绑定的银行卡、支付宝就全被骗子掌握窃取了……别忘告诉你身边爱网购的TA！O网页链接 ????????
1010,【这个真的有！4月1日驾照新规来啦!】朋友圈的各种新交规施行的消息，是不是常常把你给整“懵圈‘了，是不是你常常在心底呐喊：借我借我一双慧眼吧，让我把这纷扰，看得清清楚楚明明白白真真切切。不过，下面这个绝对是真的。（据厦门交警整理） ????????
1011,【《太阳的后裔》宋仲基提醒你别让厨房变火场】①经常检查家里的天然气管道，防止泄漏。②使用煤气、液化气，用完关紧阀门。③如遇泄漏，立即关闭阀门，打开门窗，别打开室内电器，别在室内打电话。通知专业人员维修。④经查检查灶具和烤箱，防止使用时因控制失灵而起火。@河北消防 ????????
1012,大家还记得《疯狂动物城》里的兔警官朱迪吗，看电影的时候，有没有注意到影片中所涉及到的交通安全知识？我知道你们肯定只顾着哈哈大笑了，戳动图↓↓让朱迪警官带大家好好了解一下吧！#蜀黍可不希望给大家开罚单哦# @奉贤小志 ????????
1013,【公安部公布近年来涉及“毒驾”的10起典型案例】全国公安交管、禁毒、治安等多个警种联手，严厉打击吸毒后驾驶机动车违法行为，注重从源头上消除“毒驾”隐患，已依法注销14万本吸毒成瘾未戒除人员驾驶证，依法拒绝受理2000余名吸毒人员申请驾驶证。O公安部公布近年来涉及“毒驾”的10起典型案例 ????????
1014,#微博辟谣# 香皂迷晕之流传也久矣，欲人之无惑也难矣。今天再次辟谣，愿香皂不要再闹腾。忆往昔思来者，愿大家携手同行，为香皂正本清源。（部分图文来自@江宁公安在线 ，热心网友@王凯kkw 友情客串）@平安新沂 ????????
1015,【这个可以有！七旬老人研发#逃生神梯# 26楼到1楼仅需90秒】上海一位七旬老人研发“神梯”：滑过每层楼用时仅二三秒，从26层滑到底层仅需1分半，可同时撤离近百人。滑梯平时可收起，不影响楼梯使用，一旦发生火灾、地震，任何一层居民启动装置，滑梯即可自上而下联动铺展。O上海七旬老人研发逃生“神梯”，从26楼滑到1楼... ????????
3,【公安部：山东问题疫苗事件已立案69起 抓获嫌疑人130余人】今天下午，公安部、国家卫生计生委、国家食品药品监督管理总局三部委联合召开新闻发布会，通报非法经营疫苗案调查处置进展情况。公安部治安管理局副局长华敬锋介绍，根据山东济南非法疫苗案的线索，公安部部署各地公安机关深入追查，目前已立 ????????...展开全文c
1016,
1017,【7岁娃不肯写作业 妈妈跳楼威胁】20日上午，无锡学前街派出所接警称：一年轻女子骑在7楼窗台上大吵大闹，准备跳楼。民警、120救护车、消防官兵、巡特警都来了。结果虚惊一场，原来是家中7岁的儿子不肯写作业。孩子哭着拉妈妈，妈妈爬下窗台也哭了…O无锡一7岁娃不肯写作业 妈妈竟跳楼威胁你妈用啥招逼你写作业？ ????????
1018,【四川：警花晒A4小蛮腰 宣传安全防范知识】近段时间，微博、微信上掀起一股晒A4腰的风潮，美女们纷纷在网络空间中晒出自己纤细的腰身，引来观者如潮。宜宾警花们也在微博上晒出了A4腰，不过不同是，警花们手中的A4纸上打满了安全提示，在向大家展示警花们矫健的身姿外，更不忘宣传安全防范知识。 ????????
1019,#微博辟谣#【一周22起谣言！新郎因彩礼过多自杀？假的！】3月9日至15日，全国各类重大谣言共22起，主要集中在华中地区，其中全国性传播4起。从谣言应对方式看，行政拘留3起，其中一起造谣者同时被处以罚款。戳图瞧瞧↓↓这些谣言，你上过当吗？不传谣，不信谣！@人民网舆情监测室 ????????
1020,【救援不只是耍帅！】《太阳的后裔》里，宋仲基、宋慧乔的约会不仅浪漫，还总是上演战地历险记！“男神”一如既往表现完美，帅得不要不要的！但是，美好只在剧里，悬崖坠车那一次救援让@安徽公安在线????的蜀黍捏了一把汗，备下防爆头盔冒死提醒！#论蜀黍为什么没成为男神# ????????
1021,撞飞济南7岁男童四名嫌疑人已全部到案！
1022,#清明话安全#【[推荐]超详细！全国各地清明出行指南】高德地图近日联合全国多家交通管理部门发布了《2016年清明节出行预测报告》。不仅预测了全国多个省份及城市清明期间的交通路况，还重点提供了景点、陵园的避堵路线，为大家出行提供了权威参考建议。详细攻略见长微博，内容很多，建议先转再看↓ ????????
1023,公安特警汪
1024,【千万别点开！会偷钱的照片 瞬间盗刷支付宝…】前段时间，19位淘宝店家的支付宝被盗刷，警方调查发现，盗刷竟是一张图片引发的：犯罪嫌疑人在淘宝上找到淘宝商家购买东西，然后以“有没有这样的商品”为理由，把伪装成照片的木马程序发给淘宝商家。当商家点开图片后，木马程序就被安装到了商家电脑里 ????????...展开全文c
1025,据@平安拱墅 ，3月18日35岁的方某在家中产下一名男婴，因怀疑男婴生父不明，遂将其杀害，并藏在卫生间内。后她在住院治疗期间，返回家中将男婴尸体从7楼卫生间窗口扔下。方某因涉嫌故意杀人罪，已被警方采取刑事强制措施。
1026,#正能量#【三轮车驶来 62岁老太推开女童自己被撞伤】14日，一两岁大的女童过马路，旁边驶来一辆送快递的三轮车，眼看就要撞上孩子，62岁的老太满秀芹快走几步，一把将孩子推开，自己被三轮车撞倒在地，多处擦伤，左小腿骨折。“我受伤总比孩子受伤好，孩子没事我就放心了。”@半岛都市报 ????????
1027,【安全乘地铁，别做“冲门”客！】近日，上海地铁13号线金运路站，列车即将关门时，一名女乘客首先冲门而入，紧接着一位男乘客也想冲门，却不小心滑倒，所幸并无大碍。转发提醒：生命只有一次，列车还会再来。请大家文明乘车，不要“冲门”。 ????????
4,【太可恶！有骗子借疫苗事件实施诈骗】近来，山东非法经营疫苗案件引起公众对疫苗的关注。然而，骗子也跟风，甚至编造出“因注射问题疫苗赔偿10万元”的所谓“紧急通知”。请大家擦亮眼睛，勿信！@四川公安 ：蜀黍连女朋友都还没有！为什么诈骗短信都要赠送苹果电脑！ ????????
1028,【中办 国办印发《健全落实社会治安综合治理领导责任制规定》】各级党委和政府应当建立健全社会治安综合治理考核评价制度机制，制定完善考核评价标准和指标体系，明确考核评价的内容、方法、程序。把社会治安综合治理工作实绩作为对领导班子和领导干部综合考核评价的重要内容。 O中共中央办公厅 ????????
1029,【大妈确诊骨折 没有碰瓷】据@成都商报????21日8时许，在重庆巫山县中心市场，一小女孩的玩具车刮到了78岁的老人，女孩父母第一时间将老人送医检查，确诊桡骨骨折。老人没有敲诈勒索，还婉拒了女孩家人更多赔偿的提议，称可以自己照顾就好。目前老人正在医院接受治疗。
1030,【北京多名“咖啡托女郎”诱骗消费者高消费被查】近期昌平警方破获一起“咖啡托”诈骗案。该团伙分工严密，先由两三个键盘手以婚恋、交友的名义在QQ、陌陌上假扮年轻女性，与男性网友聊天套取姓名及手机号码等信息，再由“咖啡托女郎”打电话将男性网友约到该咖啡厅进行消费诈骗。O网页链接 ????????
1031,【北京市民举报一涉恐外籍男子，获奖3000元】近日，市民L某向公安机关电话举报，其在与一名外籍男子交谈中，发现该男子形迹可疑，警方据此调查，成功提前消除了涉恐隐患，并奖励L某3000元。自2014年3月施行《群众举报涉恐涉暴线索奖励办法》以来，共发放奖金60万元。发现涉恐涉暴线索，请及时报警！ ????????
1032,【10个小步骤，教你更换“升级”防盗门锁芯】听说邻居发生防盗门锁芯被撬案件，会过日子的钱先生想，换个C级锁芯，既省钱更安全。他从小区物业记下原锁具尺寸，按以下10个小步骤↓↓一根烟功夫，自家防盗门立马升级啦。一个锁芯安心几十年，蟊贼下岗想从良。转给还用着A级锁钥匙的TA！@创新e警 ????????
1033,#断链行动#【虚假网站安排美女在线发牌 千余人赌博被骗】近日，广东警方在18个省市收网，并配合柬埔寨警方执法，一举破获近年全省最大一起跨国电信网络诈骗案，涉案金额1.4亿元。这也是广东第一起实现从伪基站、销售窝点到诈骗团伙境外窝点“全链条”式跨国电信网络诈骗犯罪案件。O网页链接 ????????
1034,过马路的时候，一定要小心背后的黑手！ ????????
1035,【我是警辅我骄傲——一个警辅的信念与坚守】王鑫是廊坊三河市公安局的一名警辅。为保护上学孩子不受伤害，他在制止精神病患者时被砍成重伤脸上留下伤疤。当警辅11年，不管多危险，他从未退缩害怕。自己与正式警察的职责和待遇虽不一样，但信仰却是一样的。L秒拍视频 ????????
1036,【工商总局预警新型传销：借微商等名义许以高额回报发展上下线】工商总局发布新型传销活动风险预警提示称，一些传销组织采用所谓“微商”“电商”等名义，以高额回报为诱饵，发展人员形成上下线关系，推销产品和服务，从事传销活动。如何辨别是否涉嫌传销↓↓O工商总局预警新型传销 借“微商”等名义展上下... 扩散提醒！ ????????
1037,
1038,【男子拼酒#灌倒6人逃脱传销窝#】湖南小伙小程被表弟以“搞工程挣大钱”为由，骗入芜湖某传销窝。为了逃走，练过跆拳道的小程先是使用武力，没成功。后来小程假装同意加入传销，吃饭时和传销人员“拼酒”，喝完白酒喝啤酒，3小时后，以1敌6放倒对方，成功逃离传销窝。O小伙拼酒逃出传销组织 划拳灌倒6人后拔腿就跑 ????????
1039,#利剑行动#【为求口感，饭馆老板竟在馄饨皮里掺硼砂】为增加馄饨皮的韧性，吃起来口感更佳，湖南一馄饨店老板漆新泉，竟将国家明令禁止的非食品原料硼砂掺入馄饨皮中。法院近日以生产、销售有毒、有害食品罪判处其有期徒刑七个月，并处罚金2万元。O网页链接 如何辨别”硼砂食品”？戳图↓ ????????
1040,出租房屋不登记、装修制造噪音……这些都是违法行为，你知道吗？@山东高法 ????????
1041,【网曝大妈被玩具车撞后坐地不起 】据@华西都市报 近日，网曝一个“10后”小女孩开玩具汽车，不小心撞到了大妈，结果大妈就不起来了！有网友笑称：无证女司机，豪车撞上大妈…O网页链接 提醒家长，孩子骑（开）玩具车上路玩耍，也要小心看护，万一撞伤人，对谁都不好。 ????????
1042,【赶紧对照一下，你家里还在用这种钥匙吗？】目前，有超过50%的用户仍在使用A级锁。A级锁能轻易地被打开，建议大家换装B级锁，或超B级锁！睡前、外出，也一定记得反锁。O网页链接 ????????
1043,【停车开车门，伤人要负事故全责吗？】司机或者乘车人在下车时候，如果不留意周围环境，容易使得车门与其他车辆或者行人发生碰撞。千万注意！开车门造成事故，会被交管部门认定为停车开门一方负事故全部责任。因此，警察蜀黍反复提醒大家，开车门之前一定要认真观察周围情况！@高密普法 ????????
1044,【寄生虫，你怕了吗？】①南宁男子因爱吃生肉，体内取出5米长寄生虫；②爱吃醉虾醉蟹，23岁姑娘肺里长满“隧道洞”；③狗主人总觉眼睛痒，竟从眼中拽出近2厘米长寄生虫…看完最近的新闻，整个人都感觉不好了！到底吃错了什么？怎样预防？戳图↓↓转给爱吃生鱼片、小龙虾，还有养了宠物的TA！@人民网 ????????
1045,【家暴绝不是家务事！三分钟读懂反家庭暴力法】今年3月1日起，《中华人民共和国反家庭暴力法》正式施行。这些你都知道吗？①对同居的男女朋友同样有效；②经常性的谩骂、恐吓等精神暴力也被认定为家暴；③遭遇家暴，可向法院申请人身安全保护令。全国妇联的反家暴宣传片→L央视新闻的秒拍视频 ????????
1046,【小偷被抓直喊“给我打马赛克”：我有孙子了】日前，一名小偷在偷车时被巡防队员逮个正着，可一看到记者的录像设备，他赶紧喊，“我都有孙子了，你得给我打马赛克，打了马赛克，你随便怎么播。”被他撬坏的电动车没法锁了，这位大叔还给巡防队员支起了招。L实拍小偷被抓直喊给我打马赛克：我有孙子了 你怎么看？ ????????
1047,【郭声琨：努力夺取禁毒人民战争新胜利】国家禁毒委员会全体会议暨全国禁毒工作电视电话会议3月23日在京召开，郭声琨出席会议并讲话时强调，要以高度的使命感、责任感和紧迫感，毫不松懈地抓好各项禁毒工作措施的落实，最大限度减少毒品社会危害，努力夺取禁毒人民战争新胜利。 O网页链接 ????????
1048,
1049,#微博辟谣#蜀黍高能辟谣
1050,【交警蹚水帮被困司机推车】近日，贵州贵阳市突降暴雨，一路面施工工地警示牌被大雨冲掉，导致杨先生驾驶车辆经过时，车轮陷入施工沟槽积水中。巡逻交警黄永旭二话不说，挽起裤腿踩进泥泞的积水中推车，经过约20分钟努力，杨先生车辆脱困。为“裤腿”交警点赞！ ????????
1051,【男子1500元网购苹果手机收到一张大饼】近日，侯先生在上网时，发现了一家网上“手机店”，在这家店里只需花1500元，就能买到最新款的IPHONE6S。侯先生以为捡到了个大便宜，迅速转账付款并苦等1天后，终于收到了快递，但里面没有期待的手机，竟是一张大饼…O男子图便宜1500元网购苹果手机 结果收到一张...请看准正规渠道！ ????????
1052,【强！《最强大脑》选手王昱珩协助警方破获肇事逃逸案】去年12月，山东警方联系到王昱珩，希望借助他超强的观察力调查一起肇事逃逸案。在调看了模糊不清的监控视频后，王昱珩根据肇事车辆的雾灯、挡风玻璃、大灯等元素锁定了肇事车辆的车型等信息。山东警方日前终于将嫌疑人抓获。O《最强大脑》选手王昱珩协助警方破获肇事逃逸案 ????????
1053,【北京：女子转租房屋致女儿遭合租者绑架】黄女士将自己租住的两居室的其中一间转租给代某。因是转租黄女士不敢声张，甚至连代某的身份证也没看。代某入住后，谎称带黄女士女儿去买菜，将其绑架后向黄女士索要10万元赎金，以便偿还其恶意透支银行卡所欠下的债务…O女子转租房致女儿遭合租者绑架 合租需谨慎↓↓ ????????
1054,【女子当街抡鞋“抽”交警 孩子劝“妈妈别动了”】“三轮车未经登记上路行驶，闯禁区”淮安民警发现这辆无牌无证的三轮车后就上前查扣，但驾驶人准备强行开走。进行劝阻时，坐在三轮车后面的女子脱下皮鞋抽交警，夫妻二人的孩子在一旁多次劝说“妈妈别动了”。O女子当街抡鞋“抽”交警 孩子劝“妈妈别动了” 何堪孩子表率？！ ????????
1055,【你偷了棵树苗，博士生的他可能没法毕业了】“苦主”蒋同学，今年博一，在南京林业大学读植物学专业。3月初，他精心培育了4年的4棵实验树苗少了2棵，导致实验中断，甚至可能无法毕业。无奈之下，他做了块告示牌，跪求“借苗者”告知树苗位置，哪怕“采个样就好”。O网页链接转发帮找找！ ????????
1056,"【揭秘虚假“赌博”网站诈骗过程】在虚假""赌博""网站注册后，客服人员会诱骗你将资金转帐至私人帐户，再到网站换取筹码参与赌博。当受骗事主充值达到较大额度时，他们便人为控制开赌结果，让其主输个精光，后切断全部联络方式。犯罪团伙甚至直接把受骗事主资金划走，其中一事主被骗金额达4百余万元。 ????????"
1057,【速转寻人！你见过这个2岁男孩吗？】周启海，2岁半，身高约90cm，22日下午6点左右，在湖南中方县铜湾镇费家田村仙桃园村民小组走失。走失时，孩子穿蓝衣服带点小格子，带蓝色帽子，蓝裤子，雨鞋。家人四寻没有消息。目前已报警，有线索请联系铜湾派出所0745～2648190或110。转发即是希望！ ????????
1058,【广东网警曝光20款安全问题突出APP】3月起，广东网警开通“违法APP曝光台”，通过广东网警微信公众号、平安南粤网、粤警民通APP三种渠道，定期向社会公开曝光传播违法有害信息、吸费、盗取公民个人隐私等侵害公民权益的APP，提醒网民加强防范、及时卸载，切实保障隐私和财产安全。O网页链接 ????????
1059,【扩散周知：遭遇爆炸逃生法则】当地时间22日上午，比利时布鲁塞尔市郊的扎芬特姆机场和市内的马埃勒贝克地铁站接连发生爆炸袭击，已致34人死亡，超过180人受伤。伴随巨响，爆炸导致的冲击波、破片及高温可能瞬间致命……愿灾难和恐怖袭击别再发生！一旦遭遇危机，怎样正确逃生赢得一线生机？ ????????
1060,【江西再现“抱火哥”提着燃烧的煤气罐一口气跑下6楼】20日下午，南昌县一居民家中发生爆炸，导致煤气罐爆燃，屋主昏迷受伤。在救火过程中，因厨房内煤气罐仍在燃烧，存在极大安全隐患，但厨房空间狭小不好操作。为防爆炸危险，消防战士曹磊将正在燃烧的煤气罐提到楼下墙角处出水枪进行灭火处置。 ????????
1061,【飞机发生意外怎么办？[推荐]】MAYDAY！MAYDAY！MAYDAY！@TFBOYS-易烊千玺 再次化身@六安公安在线????的男主教你如何自救。 ????????
1062,【济南交警全城通缉！司机撞伤幼童后将其抛弃绿化带】据目击者称，一辆黑色SUV轿车将小男孩撞飞后，车上下来三男一女，将小男孩的奶奶支走，让其回家叫人。小男孩的奶奶走后，竟然将受伤的孩子放入路边绿化带！随后四人驾车逃离现场。法网恢恢，抓紧自首！
1063,#断链行动#【河北打掉一特大涉枪贩毒团伙】邢台市公安局近日成功打掉一涉枪贩毒团伙，抓获犯罪嫌疑人10人，查扣毒品70余克，缴获包括1支制式五连发、1支制式单管猎枪、1支自制左轮手枪在内的10支枪支，步枪子弹、小口径子弹、猎枪子弹共300发。对其余的涉案嫌疑人的抓捕和毒品的追缴工作仍在进行中。 ????????
1064,【勇救落水儿童的民警张铁英被评定为烈士】2015年12月19日，保定市白沟分局高桥派出所民警张铁英冰河救助落水学生英勇捐躯，年仅42岁。近日，张铁英被省人民政府评定为烈士。此前，张铁英当选中国好人并被公安部追授为全国公安系统二级英模。让我们再向英雄道一声：走好！L秒拍视频 ????????
1065,#断链行动#【用公众号传播淫秽视频被抓 涉案文件近15T】广州越秀警方抓获嫌疑人蔡某，其利用微信公众号吸纳会员，收取会员入群费后再通过微信群及某网络云盘传播大量淫秽视频的方式进行牟利，非法获利人民币4万元。同时警方查缴巨量涉案淫秽视频文件约15000G。O传播淫秽视频被抓查缴文件15T微信不是法外之地！ ????????
1066,#治安提示#【地铁火灾该如何逃生?】地铁客流量大，人员集中，出入口少，列车车座、装饰材料大多可燃，一旦发生火灾，如何自救逃生至关重要。@南通公安 梳理以下几点。戳下图↓↓学习，转给坐地铁的ta！ ????????
1067,一组动图告诉你，有一种安全叫做“不逾越”：逾越“交规”，全家人都怪药店为啥不卖“后悔”！逾越“交规”，平安破碎！转发警醒，安全驾驶↓↓@快速路交警 ????????
1068,#利剑行动#【牛杂汤底“加了料” 路边档主被判刑】广东清远的梅某经营一家牛杂档，为了生意好起来，先后三次往自家档口的牛杂汤底内添加“罂粟壳”粉末。所幸很快就被相关部门查处了。长期食用含有罂粟壳的食品容易上瘾，还会对人体神经系统造成损害。提醒:在外就餐尽量选择证照齐全的餐饮店。 ????????
1069,【姑娘，赶紧自首！你已被警方全城搜捕！】13日，郑州86路公交车上发生一起盗窃案，受害人17000元现金被盗。嫌疑人为一女性，20多岁，身高1米6左右，身材中等。如有线索，请与长兴路公安分局(古警官15713672713、武警官15713672752)联系。凡提供重要线索抓获此人的，将给予奖励。O网页链接 ????????
1070,【信了这则微信，你就等着吃罚单吧】近日，《一分钟告诉你闯红灯拍照原理》在微信疯传。很多人看完视频“恍然大悟”——原来闯红灯是这样被抓拍的，那只要这样闯红灯就能逃避被探头抓到。然而，视频中的错误挺多，如果照着视频中所说的那样开车，有很大的几率吃罚单。红灯究竟怎么拍照？戳图↓↓ ????????
1071,【两高中生路遇摔倒老人 一人去扶一人录视频】14日，78岁的咸阳王奶奶遛弯时腿软倒地。两名学生看到“嘴边流血，鼻子已经肿了”的老人，觉得#不扶良心上过不去#。俩孩子商量后，一人去扶，一人录视频留证据，并帮老人联系家属。事后老人家属给孩子送了锦旗和感谢信。O老人嘴边流血坐路边 两学生录视频后扶起 ????????
1072,#治安提示#警惕！毫无痕迹地顺手牵羊，肯定是个老手！O网页链接 ????????
1073,#治安提示#【乖宝宝应该如何安全出行游玩↓↓】感谢网友@__红柚君 精心制作的安全提示，要是宝宝们都能有这么强的安全防范意识，警察蜀黍就太嗨皮了 ????????
1074,【郭声琨：不断提升打击犯罪服务人民的能力水平】全国公安机关打击“盗抢骗”犯罪工作会议日前召开。郭声琨作出批语强调，各级公安机关要牢记宗旨、依法履职，深入开展打击“盗抢骗”犯罪专项行动，全面落实打击犯罪新机制，不断提升新形势下打击犯罪服务人民的能力和水平。 °郭声琨对全国公安机关开展打击“盗抢骗”犯罪专... ????????
1075,【云南：大盗#打洞入室偷百万黄金# 警方迅速破案】14日，云南通海县秀山街道的“上海老庙黄金”店被盗，价值百万余元的黄金饰品不翼而飞。监控显示，盗贼从楼顶打洞进入金店！店主报警后，警方锁定嫌疑人，并在案发60个小时后抓获嫌疑人，找回被盗黄金。O云南：大盗打洞入室偷走百万黄金 警方迅速破案 参战民警，给力！ ????????
1076,【太残忍！高空落下塑料袋 里面竟是婴儿！】21日傍晚5点多，杭州仓基新村16幢附近，一个塑料袋从高空坠落，居民以为是垃圾，仔细看才发现，是个男婴，出生没多久，浑身是血！120确认已经死亡。其母有重大嫌疑，警方已作为刑事案件立案调查。O网页链接 ????????
1077,#加油，战友！#【广东一民警跨省办案20天 回来次日突病陷入昏迷】江门市江海公安分局国保大队民警叶志恒，为破一大案连续20天奋战在湖南、河南，回来的第二天，即3月18日上午突发疾病，后被送医抢救。经8个多小时开颅手术，仍未脱离危险期，陷入昏迷状态，需靠呼吸机维持呼吸。O网页链接 ????????
1078,【如果收到的短信有这8个关键词，基本上可以断定为诈骗短信！】千万别点里面的链接！千万别点里面的链接！千万别点里面的链接！@云南网警巡查执法 ????????
1079,【公安部在京直属单位2016年度统一公开招考录用应届高校毕业生公告】根据《关于加强公安机关人民警察招录工作的意见》以及《事业单位公开招聘人员暂行规定》等规定，结合工作需要，公安部部分在京直属单位组织实施2016年度面向普通高等学校应届毕业生统一公开招考录用工作。O网页链接 ????????
1080,【湖北：男子救助伤者反被讹 民警识破“碰瓷”伎俩还清白】18日，仙桃市民刘先生驾车过路口时，看见一男子驾驶三轮摩托车左转弯发生侧翻事故受伤。出于好心，刘先生将受伤男子送往医院接受治疗，结果却被伤者诬告为“肇事者”。民警通过现场勘查和寻找目击证人，还原了事情的真相。O网页链接 ????????
1081,由手机内存卡引发的10件“惨案”......（中移动） ????????
1082,《道路交通安全法》对连续驾驶中型以上载客汽车、危险物品运输车辆超过4小时未停车休息或者停车休息时间少于20分钟的驾驶人罚200元，记12分，其他汽车驾驶人记6分…
1083,这些交通标志你都认识吗？
1084,【杭州一年轻妈妈只顾低头刷朋友圈 竟把2岁儿子丢了】年轻妈妈阿丽带2岁儿子在余杭1公园游玩。儿子在玩滑梯时，她坐在旁边刷朋友圈，几分钟后，等她想起儿子时已经找不到了。阿丽赶紧报警，儿子最终在距公园400米的市场找回。父母长长心吧！O杭1妈妈刷朋友圈弄丢2岁儿子看看走路低头玩手机的危险有多大↓ ????????
1085,【公安机关网安部门提醒：八种行为易造成个人信息泄漏】网购、聊天、发邮件、打印复印材料等行为会不经意“出卖”自己的姓名、身份证号、电话、住址等个人信息，这些个人信息一旦被泄露，可能就会被诈骗分子盯上并造成严重损失。如何才能避免信息泄露被骗？注意这8种情况：O公安机关网安部门提醒： 八种行为易造成个人... ????????
1086,【两张图告诉你什么是“破窗效应”】不良细节以及小事对人有明显的暗示效果，其对事件的结果也有不容忽视的恶性影响。不可放纵，人人有责。 ????????
1087,【开车的注意！交通违法记录将挂钩个人信用】日前，公安部交管局部署公开公示2016年春运期间的严重交通违法行为。据交管局介绍，将促进严重违法行为公开公示的日常化，实现公民、企业交通安全违法记录与个人信用、保险、职业准入等挂钩。O交通违法记录将挂钩个人信用 交通违法违章处罚大全↓@人民日报 ????????
1088,【厦门民警挺身而出 一月内两次“刀下救人”】17日，患有间歇性精神病的男子拒绝就医并持刀乱砍，危急时刻，民警郭树仁挺身向前，手腕、手被连续被砍中两次，腰部也受了伤。郭树仁忍痛与增援民警一起控制住男子送往医院。就在此前不久，郭树仁也曾“刀下”成功救下了一名轻生女子。O网页链接 ????????
1089,【2张图告诉你 慎吃半生不熟的肉！】陈先生平时爱吃牛生、猪生、鱼生等，近20天，几乎每天上卫生间都会排出两三条白色异物，以为是食物的分泌物，没想到突然发现它们竟然会动！“赶紧就医。日前南宁陈先生，在医院排出一整条长达5米的罕见吸虫——牛带绦虫！医生都惊呆了。O高清图:男子嗜吃牛生猪生鱼生 体内排出5米长... ????????
