ID,微博内容
2648,【男子称“用眼睛强奸你” 女子获赔500元】21日中午，深圳宝安一咖啡店内，隔壁某房产中介员工高某与同事喝奶茶，见店内正上班的老乡林小姐打扮漂亮，多看了几眼胸部，林问你看我干什么，高说：我用眼睛强奸你胸部，不可以吗？高随后背后搂抱林。两人争吵。咖啡店报警，民警调解，高赔偿500元。 ????????
2649,【听说要罚10元，阿姨骂交警15分钟】宁波灵桥东，一阿姨闯红灯被交警拦下，听说要罚10元，阿姨骂了交警15分钟：我就是不知道怎么过马路。我告诉你，我是今天上班着急，不然我骂得更凶。我走都走过来了，你还无理取闹，要么我再去走一遍给你看…Ps：您还是不急啊！最后，阿姨被要求路边观摩学习5分钟。 ????????
2650,【“110”电话诈骗？！深圳斩断“VOIP”网络诈骗电话黑手】利用VOIP网络电话任意显号功能，使普通手机号在被叫手机上显示为110、10086、400、9558等特殊号码，获取被害人信任从而诈骗…日前，深圳警方查处非法VOIP经营窝点5个，抓获涉案人员21人，冻结账号30个，冻结资金1000万元，关停非法服务器2部。 ????????
2651,【危难中，将生命托付】这几天，宝兴县雨水不断，灵关镇一处山体裂缝，三位高龄老人被困村中，情况危急。武警四川总队17名年官兵紧急奔赴救援。余震不断，飞石砸落，咫尺深渊…终于，进了村，救出了老人。正是有17名年轻生命的无畏，才换来3位老人的真心托付；正是有17这个大的分母，分子才会更安心！ ????????
2652,【上阵亲兄弟，双胞胎共守生命线】双胞胎兄弟，哥哥王诗崴、弟弟王诗皓，曾一起在汶川地震中救灾，维持秩序。如今，两人在不同城市当交警，少有团聚。前日，他们竟在芦山震区不期而遇，不同岗点指挥交通，保障救灾生命线畅通。兄弟相遇，一个拥抱，一眼相望，一句“自珍重”，又各自投入紧张工作… ????????
2653,【女子给相机占座 称农民工搬1年砖也买不起】昨日，武汉网友李小姐在411路公车上遇到这样一幕：一美女不仅自己占一个座位，随身带的单反相机还要占一个座，旁边农民工想要坐一下，她坚决不让，还指着他大声说：“你知不知道我这单反有多贵！你搬1年砖都买不起！”蜀黍觉得，农民工创造的价值无可估量！ ????????
2654,"【公安部：为救灾重建创造良好治安环境】当前，抗震救灾正处于关键时期。公安部前方指挥部作出部署，要求进一步加强社会治安整体防控，开展街面和社区网格化巡逻,做好受灾群众安置点、物资发放点、金融网点等安保工作，防范火灾事故和治安案件，全力为抗震救灾和灾后重建创造良好社会治安环境。 ????????"
2655,【残忍！人贩子为“封口”竟拔掉幼童乳牙】近日，新疆警方破获一起恶性拐骗儿童案，营救出4名被拐儿童，两名嫌犯被刑拘。经查，两名嫌犯系夫妻，因无生育能力看到别人其乐融融遂起歹意，假装怀孕，并为掩人耳目，将所拐1至2岁的儿童乳牙拔光，禁止他们说话。提醒家长，出门在外一定别让孩子离开视线！ ????????
2656,【废墟上的天使——那些给我们带来感动的狗狗】忠犬救主，被石击中却守在主人身边直至死去；房屋倒塌，主人逃生了，小狗“二宝”独自在废墟上等了两天；地震来了，小狗“乖乖”拼命地挠卧室房门，救了一对夫妻；还有搜救犬，它们刨烂爪子，点燃生命的希望！[玫瑰]向可爱的狗狗致敬！请珍惜身边的伙伴！ ????????
2657,【襄阳男子伪造“受贿处罚书”被行政拘留】30岁的襄阳无业男子宋某因冒充警察骗取王女士信任，将其摩托车典当并骗取典当款被警方抓获。令人匪夷所思的是，他不仅有假警服、假警官证，还有一份“关于宋某受贿案件处罚决定书”，内容是在网上抄的，公章则是自己PS的，目的竟是为让自己更像一名真警察！ ????????
2658,"【汶川地震宝宝芦山地震遇难】妈妈哭红了双眼,""本以为她避开了地震，一生再无灾难，谁知她的一生还是没有逃脱地震。""5岁小姑娘王延霞于2008年""512汶川大地震""第二天，余震不断中出生。4月20日清晨，芦山地动山摇，小延霞随家人从家往外奔跑时，被断墙砸中头部离世。愿小姑娘走好... ????????"
2659,【伙计！别难过，你尽力了】“黑貂”找到了遇难者，却露出难过的眼神.....消防员一边压抑自己难过的心情，一边亲吻“黑貂”，安慰它。“黑貂”，谢谢你，好样的！ ????????
2660,加上强烈二字，悼我遇害人员
2661,为什么总有人把手机看得比命还重呢？扩散！
2662,【余杭“3.15”杀人抛尸案扑克牌之谜解开】此案成功告破，犯罪嫌疑人何某落网，@余杭公安 公布了案情和侦破情况。在案件侦办过程中，许多网友积极参与，推理帝们的奇思妙想帮了大忙，衷心感谢。最令人关注的“扑克牌”谜案究竟是怎么回事？请戳图，找红线。 ????????
2663,【芦山7.0级地震已致196人遇难 11470人受伤】中国地震局通报，截至24日14时30分，四川省芦山“4.20”7.0级强烈地震共计造成196人死亡，失踪21人，11470人受伤。四川省政府新闻办公室通报称，截至24日12时，地震已造成2310486人受灾，已转移安置237655人。 ????????
2664,【8岁男孩徒手2小时挖出被埋妹妹】20日，芦山地震发生后，只有8岁的周子耘不仅机智避险，还在废墟中用稚嫩的小手挖出被瓦砾掩埋的两岁妹妹。他自己却被划得血肉模糊…刨石过程中，周子耘的左手被压伤，只能依靠一只右手刨开石块。“当时我只想把妹妹救出来。”——好哥哥，有担当！@人民日报 ????????
2665,【3女大学生猛吃1斤蒜：余震望引来搜救犬】内蒙古通辽22日发生的5.3级地震，沈阳亦有震感。沈阳某学校三位女生狂吃两小盆蒜，吃完还不刷牙留“口气”，万一地震被埋，搜救犬可第一时间闻到，专家称完全不靠谱。警犬只能识别人的体味，这与人种和饮食习惯有关，其他异味不能影响。O网页链接 ????????
2666,【地沟油上天了！我国“地沟油”航班首飞】今天，东航一个特殊航班在上海虹桥机场首飞，其动力来源是由地沟油、棕榈油等转化的生物燃油。机长称“飞行过程中动力很足，与使用传统航空燃料没有区别”。自此，中国跻身全球少数几个自主掌握生物航煤自主研发生产技术国家之列。地沟油，吃不起了！ ????????
2667,【雅安抗震救灾救助通讯录】请扩散！不要轻易相信各种未经证实的救助电话号码，遇到这些号码可以先对比一下。希望每一份爱心，都能及时、有效的传递！（图片来源@中国新闻网） ????????
2668,【高手在民间 男子当街抢手机百米跑12秒速度直逼刘翔】江苏张家港市街头发生几起抢夺行人手机案件，警方及时破案，抓获嫌犯杨某。监控录像显示，杨某作案后奔跑100米左右，竟把追赶他的事主远远甩开50多米。杨某25岁，河南人，一直梦想一部智能手机却又买不起。如此好身手，不去为国争光，可惜了。。。 ????????
2669,【好哥哥！】这两天，在雅安宝兴县灵关镇，“学习不好”“调皮捣蛋”的冯徐俊成了知名小英雄。20日晨，14岁的他正带4岁妹妹在超市买糖，大地突然开始剧烈震动，机警的他糖也不管，抱起妹妹撒腿就跑，一口气跑到30多米外公路上才把妹妹放下，兄妹俩毫发无损。这种爱和智慧的力量，才是教育的榜样！ ????????
2670,【芦山最美“送粥妹”】在芦山县双石镇到宝兴县灵关镇的公路抢通现场，有一个端着饭碗的姑娘也在忙前忙后。她就是家住芦山县清仁乡横溪村的23岁女孩岳艳，几天来一直坚持给救援人员送上自己熬的腊肉粥。地震后，她千辛万苦从成都理工大学回到芦山，虽然自己家中损毁严重，但她还是想为救灾出一把力。 ????????
2671,【留英学生为拿学位向教授行贿5000英镑被判刑】英国每日邮报报道，在英国巴斯大学攻读管理学硕士学位的26岁中国留学生李杨(音译)因担心无法获得学位向教授行贿5000英镑未果，去拿外套时口袋里掉出一把仿真手枪。日前，他因试图贿赂教授获取学位，被判入狱12个月；并因携带仿真枪械，被判6个月监禁。 ????????
2672,【爸爸妈妈，我好想你们！】一个家族式拐卖婴儿团伙，专拐几个月大婴儿，上线收集婴儿，下线负责联系…去年以来共将7名婴儿卖了36.1万元。郑州警方近日在山东鄄城、郓城等地解救被拐的7名婴儿，最小的仅2个月，最大的9个月。不知家人是否还记得这一双双小鞋？请大力扩散，帮孩子们早日回家！ ????????
2673,【6岁男童坐副驾座上 遇车祸被撞飞出车窗外身亡】4月22日晚，在上海宝山区潘广路丹霞山路路口，张文海驾驶的面包车与一辆轿车剧烈相撞，他6岁的儿子飞离坐在副驾驶座爷爷的怀抱，“砰”的一声摔落在车窗外，经抢救无效死亡。年轻父母注意了，行驶中大人怀抱十分危险，务必正确安装和使用儿童安全座椅! ????????
2674,【注意，2个月大男婴套游泳圈游泳溺水】日前，上海一2个月大男婴在家中套游泳圈游泳不慎溺水。当时家人保姆短暂转身，男婴便沉入水底。送医后呼吸心跳全无，打肾上腺素后才有微弱心跳生命垂危。医生提醒，婴幼儿游泳或洗澡务必全方位监护，最好有专业人士指导。此外，颈部气圈或对婴幼儿颈椎造成损伤。 ????????
2675,【微镜头：你若安好，我便晴天】芦山地震后，在名山当保洁工的张礼梅与芦山家人失去联系，向民警求助。几经辗转，一家人终于团聚，父女相拥而泣。过程省去3千字。 ????????
2676,【车上乱丢烟头 烧光百万货物】近日，常熟尚湖镇附近一条公路上突然浓烟滚滚，一辆装满衣服、鞋子的大货车突然起火，100多万元的货物最终被烧得所剩无几。这场火灾的原因，却是货主余某不经意间顺手把烟头丢向窗外，烟头恰巧落在货物上。车窗抛物不文明，且会埋下安全隐患。请对车窗抛物说不[不要]！ ????????
2677,【3男子路中捡8万赔偿款 连找3天归还失主】湖北省崇阳县三男子从江西省修水县返乡途中，捡到一个装满一扎扎现金的蛇皮袋，合计8万元！3人毫不犹豫选择寻找失主。可惜三天寻找无果，他们便向派出所求助。经警方多方查找，终于找到心急如焚的失主。原来，这是他的工伤补偿款，捆在车后不慎丢失。 ????????
2678,【公安部：警民同心全力保平安保畅通】23日，公安部副部长黄明在四川芦山查看灾民安置点、救灾物资发放点和治安执勤点时强调，要认真贯彻落实中央领导同志重要指示精神和公安部专题会议的部署，在继续做好人员搜救和进村入户排危济困的同时，紧紧依靠群众、广泛发动群众，警民同心全力保平安保畅通。 ????????
2679,【杭州“扑克牌”杀人案嫌犯落网】3月15日，杭州余杭警方在余杭区世纪大道良熟村路段路边绿化带中发现一具尸体，尸体身边还有三张扑克牌：黑桃5、方块J、黑桃K。经法医检查，死者为女性，年龄25岁左右，身上有严重人为损伤并致其死亡，此案被确认为凶杀案。经全力侦破，嫌犯已落网，目前正在审讯中。 ????????
2680,【主人被巨石压住 黑狗挣脱铁链呼救】轿车般大小的巨石将芦山县43岁的杨本明完全压在石下。与此同时，被铁链拴着的黑狗竟挣脱项圈，窜到巨石边，不停用前爪扒拉石块。直到救援者发现异常，才找到杨本明的遗体。被飞石击中的黑狗放弃逃生，一直坚守主人身边，直到自己死去。犬尤如此，人当有义。 ????????
2681,【装载机坠崖，志愿者倒在救灾路上】张磊，南充人，是操作装载机的能手，他第一个举手报名去灾区。20日晚，在赴芦山救援抢修道路时，遭遇山体滑坡，连人带车被巨石砸下300米深悬崖，不幸身亡，年仅25岁。他的孩子才出生3个月，妻子还等同祝结婚一周年…张磊，走好！请救援人员保重！ ????????
2682,请扩散！//@平安南粤://@雅安同城会: #雅安寻人# 。已找到的请告知，还未联系上、名单上没有的也请告知@雅安寻人 扩。
2683,【那些转发过万的地震“常识”都！是！错！的！】云彩动物显征兆、地震生命金三角、处理伤口靠土豆、凉水扑面复苏术……下图会告诉你真相是什么，扩散周知！@科学松鼠会 ????????
2684,暴力冲卡已不是一般违法驾驶行为，必须依法果断处置。民警执勤安全也必须充分保障。
2685,【孤岛不孤，有我！】在奔赴雅安的千军万马中，有一支特殊的队伍——公安特警。他们在历次抢险救援中身经百战，屡建奇功。4月20日夜，宝兴告急，牵动人心，成都公安特警临危受命，星夜驰援，带着国人的期盼率先挺进这座“孤岛”。特警之特，就在于特别能吃苦、特别能奉献、特别能忍耐、特别能战斗！ ????????
2686,【救援路上】世上本来没有路，战士走过的地方就有了路。@人民日报 ????????
2687,【过家门而不入 消防战士好样的！】地震来了，家人受伤了，雅安籍消防战士何伟主动请缨，从四川什邡与战友们一起奔赴雅安，奋战到救援第一线。家就近在咫尺，受了灾，亲人也受了伤，但他却至始至终没有提出要回家看看。其实，不是不想家，而是责任大；不是不爱家，而是也深爱着这个国家！ ????????
2688,责任央企，赞！
2689,【4岁女童患iPad成瘾症，不治疗将在11岁前“病入膏肓”】这名女童是英国已知年龄最小的iPad成瘾症患者，禁止她用iPad玩游戏后，她出现了兴奋、失眠、流泪、流涕、出汗、呕吐、腹泻甚至虚脱、意识丧失等戒断症状。此外，教育专家担心，长时间使用智能手机和电脑等电子设备或危害儿童阅读和交际能力。 ????????
2690,【注意，保护好你的发动机号】近日，微信群在传一个“南京交通违章查询”的公共帐号，只要关注他，并提供车牌号和发动机号后六个数字，以后违章信息将被自动微信通知。警方提示：不要向任何人提供车牌号和发动机号，若要查询车辆交通违法行为，可登陆官方交管网站查询，以防被不法分子利用。@南京交警 ????????
2691,【帮她寻找女儿程香蓉】宝兴县环卫工舒正玉15岁的女儿程香蓉至今音讯全无。女孩19号晚上外出买东西没有回家，当晚大雨，舒正玉没有出去找，第二天就地震了，工作中的她一直顾不上寻找失踪女儿。请救援力量及前线志愿者关注。@华商报 ????????
2692,【“以前都是别人帮我，这次也帮一下别人”】在乌鲁木齐某募捐点，一名残疾乞丐把手中的布袋子放在桌上，从里面拿出一沓一毛、五毛的钱，嫌一沓一沓慢，他把布袋里的钱一股脑倒在桌子上，共计1003元。他是四川西昌人，来乌市多年，平时以乞讨为生。他上月还为患白血病的8岁昌吉女孩欢欢捐过200元。 ????????
2693,【公安消防部队黄金72小时救出150名生还者】截至4月23日8时，四川省芦山“4.20”地震黄金72小时内，公安消防部队响应公安部部署，快速反应，发挥专业救援优势，全力投入抢救人员生命战斗，共搜救遇险被困人员165人，其中生还150人，转移和疏散群众6976人。目前，按照总攻令部署，救援工作仍在继续。 ????????
2694,【不得不知的地震逃生指南：“生命三角”和“卧倒掩护”】美国国际救援小组首席救援者道格??库普，根据过往救援经验及模拟实验，得出“‘生命三角’理论能得到90%存活率”的结论。但美国红十字会根据对地震的了解及政府部门研究，认为地震时卧倒掩护仍然最为有效。地震来袭，怎么办？戳图↓扩散周知！ ????????
2695,【坚持！相信奇迹！】黄金72小时绝不是生与死的界限，绝不意味着废墟下的生命已失去希望。在汶川大地震中，映秀水电公司职员虞锦华被成功救出时，已在废墟中埋了150个小时。生命高于一切，搜救不言放弃。坚持，坚持，再坚持！相信生命的顽强，期待生命的奇迹！ ????????
2696,【健康生活吧！18岁少女嗜辣如命患胃癌】河北武安的小张年仅18岁，却不幸得了死亡率极高的胃癌。母亲说，女儿从小“嗜辣如命”，从每天吃3勺辣椒，渐渐发展到3天一大瓶。而且为减肥经常早晚空腹，还喜欢吃油炸食品。医学专家表示，过量的辛辣食物和不规律饮食都会增加患病风险。O 18岁，正是如花的年龄，可河北省邯郸武安市... ????????
2697,【公安部发出搜救总攻令】设在芦山的公安部抗震救灾前线指挥部发出了抢救生命的总攻，具体部署主要有：一、最大限度地扩大搜救区域，实现救援力量无盲点全覆盖；二、深入到受灾的灵山、宝兴的18个乡镇和所辖的村民小组，逐村逐户地排查；三、打通救援生命线。只要有一线生机，我们就会尽百分百的努力！ ????????
2698,【“五一”小车免费通行29日零时开始】根据国务院办公厅放假安排，4月29日(星期一)至5月1日(星期三)放假调休。4月27日(星期六)、28日(星期日)上班。按交通部门有关规定，3天小长假免费通行从4月29日零时起至5月1日24时止，小客车通过高速公路收费站时不拿卡、不落杆。 ????????
2699,【公安部抗震救灾前线指挥部紧急呼吁】请志愿者们理性救灾，不要再盲目组织到灾区。4月23日上午9时20分，接到群众报警，有20余名来自陕西的志愿者经广元徒步来灾区救援被困山上，目前下落不明。当前灾区正在下雨，提醒志愿者们一定注意安全！扩散周知！ ????????
2700,现场直击：宝兴县抗震救灾安置点，随处可见这样劳累的抢险消防官兵。 ????????
2701,共赴国难，兴我中华！
2702,【芦山地震遇难人数升至193人】据四川省民政厅23日6时统计，四川省芦山7.0级地震已造成193人死亡（其中雅安市173人、成都市8人、甘孜州5人、眉山市1人、德阳市3人、乐山1人、阿坝州2人），25人失踪（雅安市宝兴县18人、芦山县3人、天全县2人，阿坝州小金县1人、金川县1人），12211人受伤。 (民政部) ????????
2703,【警惕！男子探头窗外吐酒 被撞人头落地】21日凌晨，郑州一轿车夜色中疾驶，后排6岁孩子突然发现，紧邻大人的人头不见了。警方初查，男子醉酒后头伸车窗外吐酒，头部与开过的货车车厢相撞，速度较快酿成事故。头在3公里外找到。警方提示：驾乘车辆时尽量不把头伸出窗外；对醉酒者，同行人应全程照看。 ????????
2704,【读书，遇见更好的自己】今天，是第18个“世界读书日”。“生活里没有书籍，就好像没有阳光；智慧里没有书籍，就好像鸟儿没有翅膀。”读书，从每本书看到这世界的不同侧面，学识与情感都在阅读中自然丰厚，行动更加坚定有力。即日，灾区孩子陆续复课。也祝福他们，能在学习中继续获得前行的力量！ ????????
2705,【芦山每日劝返千余志愿者】据报道，芦山每天劝返千余志愿者，没带任何食品和户外用品，只凭一腔热情进入灾区，食宿都无法保障。4月22日，有志愿者跑到商店“打白条”，拿出9000多元物品分发给妇女和儿童，最终这笔钱只能由志愿者协会内部募捐解决。心是热的，情是暖的，再加一点点理性，好不好？ ????????
2706,【[玫瑰]致敬，绽放在灾区的美丽身影】她是绵竹汉旺镇一名舞蹈老师。汶川地震中，她失去了双腿、婆婆和女儿。芦山地震后，她戴着假肢跟着一群越野摩托车志愿者，挨家挨户送衣、送粮、搭帐篷，以实际行动和细致关爱帮助灾区人民，她的美丽坚强、乐观淡定令人动容，她是@廖智。女人如花，她是最美一朵。 ????????
2707,【黄金救援期为何是72小时？】在我国，地质灾害发生后72小时被界定为救援黄金时间。辽宁省国家级紧急医学救援队队长王钢表示，72小时是基于人体的生理极限，也是救援权衡总体后得出的救援时间。也有观点认为，72小时后，意志力会成为生存的一个决定性因素。挺住，同胞！我们同在！ ????????
2708,【雅安最需要哪些物资？请扩散！】从雅安灾区目前的汇总情况来看，食品、水、帐篷、药品、卫生纸等物资都面临着较为严重的缺乏。请大家帮转给所有志愿者及计划捐赠者。一方有难八方支援，凝聚中国力量，共建美丽新雅安！ ????????
2709,黄金72小时已过，截至目前已确认有192人遇难，4人在抢险救灾中牺牲。搜救行动仍在继续，灾民安置和灾后重建有序展开。让我们化悲痛为力量，共建美丽新雅安！
2710,【贵州志愿者汪策遇难】22日下午，贵州遵义籍志愿者汪策去灾区运送药品，当车队行至龙门山附近时，山上坠下巨石，砸中坐在副驾驶位置上的她。汪策生前就职于成都一家医药公司，当天她主动请缨，从成都出发去雅安送药。让我们点亮蜡烛，送英雄一程，一路走好！ ????????
2711,兄弟们，千万注意安全！！！
2712,【四川路桥集团一名抢险人员牺牲】20日晚，四川路桥集团路航公司的抢险队伍抢通至夹金山海拔3500米的公路弯道时，突遇山体坍塌和飞石，1台装载机不幸被飞石击中，坠下300多米深的山崖，装载机驾驶员张磊不幸遇难。张磊是四川西充人，年仅25岁。年轻的英雄，一路走好！ ????????
2713,【雅安消防救出一名遇险小女孩】救援行动中，雅安消防支队的消防人员到达芦山县金花路，突然听到了废墟中传来一个小女孩的哭声，将小女孩成功救出。有蜀黍在，宝贝不哭！ ????????
2714,【微镜头】这是一组从前方发回的画面：绵阳公安特警在灾区街头进行治安巡逻，维护灾区良好治安秩序，保卫群众生命财产安全。 ????????
2715,【四川乐山消防成功救出一名瘫痪老人】乐山消防支队地震救援队搜救小组在逐户搜查中，发现在清仁乡仁加村前坝组一倒塌的民房内发现一名80多岁的瘫痪老人。救援官兵迅速展开救援行动，利用半个小时间成功将老人救出并交由当地群众照顾。目前，老人的生命体征正常。 ????????
2716,【争分夺秒驰援灾区！成都特警率先挺进“孤岛”宝兴！】这是一支英雄的队伍，在汶川地震救灾中屡建奇功；这是一只铁打的队伍，面对生与死的考验，他们始终勇往直前。雅安地震发生后，他们踏平千难万险，一马当先突入“孤岛”宝兴，为人们带去一线希望！因为，他们是特警！ O网页链接 @李威佟 ????????
2717,【人类的朋友 我们的战友】2008年汶川，一只搜救犬救下32人后，再次冲进废墟时被砸身亡。每当灾难袭来，搜救犬总会冲在一线，这次地震救援依然少不了它们，它们也是最美战士！如果图中的它真能活过来，相信它还会和伙伴一起，义无反顾冲进废墟救人！谢谢！[爱心] ????????
2718,【小提醒】不是我不明白，这世界变化快！为雅安祈福加油的同时，请留意网络信息泡沫。（漫画作者：@-小小龙儿- ） ????????
2719,【致那些冲锋陷阵的人们】4月22日，在四川省芦山县龙门乡红星村，小朋友们站在路边向过往的救援车辆致敬致谢。这些面孔是如此纯真而无敌，心都要化了！ ????????
2720,【官兵砍竹制简易担架40分钟送伤员】4月21日，成空某通信兵训练基地官兵赴芦山县太平乡春光村执行搜救任务。由于道路不通，官兵砍来竹子，用携带的背包绳绑了个简易担架。山路崎岖，历经40分钟艰难跋涉，终于把74岁的张用英老人抬到了医疗点。@新华社中国网事 ????????
2721,【走了一夜，我送送你们！】路堵了、塌方了，我们就徒步，就算走也要走到最需要的地方去！面对全力以赴、无私付出的救援人员，灾区的人们用最淳朴的方式表达着自己的感谢，就算只是摩托车，也让我送你们一程吧……感谢成都商报记者拍下了这些让人动容的画面！ ????????
2722,【一场特别的婚礼】原定于4月21日结婚的成都军区某部队军人卓佳，在20日地震发生后归队待命。婚礼按计划照常举行，美丽新娘陈静和双方父母一起完成了仪式。十桌亲朋好友到了现场，为两人祝福。陈静红着眼眶还保持着微笑，“他好好在前线救灾，我会在后面把家里照顾好。” ????????
2723,【爱心大妈邹光芹】4月21日清晨，在四川省荥经县通往芦山县的公路出口处，邹光芹不时地给参加救援的解放军、武警和消防干部战士送上鸡蛋和水，被战士们称为“爱心大妈”。她说，昨天就准备了几百个鸡蛋和开水，把一点心意送给最可爱的人。 ????????
2724,【一张图告诉你如何甄别谣言和骗局】灾难当前，有人利用大家的爱心传播谣言和骗局。请大家擦亮眼睛，不要再上当受骗！扩散周知！@知乎@央视新闻 ????????
2725,【倡议：理性救灾，从你我做起！】非专业人员尽量不要去灾区，个人尽量少用通信信道尤其是卫星电话，少占用救援道路及交通工具，保护逝者生者隐私，给予人性尊重，不要因我们的行为给灾区再添创伤。鼓励理性思考，反对谣言谩骂，理性救灾从今天你我开始！详情:O网页链接 @中国国际救援队 ????????
2726,【芦山县城车辆已超负荷5到10倍】22日上午，芦山县城交通拥堵，经交警部门疏通，至15时拥堵情况已有所改善。据芦山县现场交警介绍，目前芦山县城车辆已严重超负荷5到10倍。社会车辆和挖掘机、起重机等重型机械等过多，占用道路严重，派不上用场。 ????????
2727,【请别再给灾区添堵】@新浪江苏 综合来自地震灾区一线的多方媒体声音，大家集中呼吁：请别给灾区添堵。不在第一线，不添堵，一样是救援！守望就是力量！广而告之，一起努力！ ????????
2728,【灾区缺少简易厕所！】由于灾区自来水供应未恢复，现有房屋内厕所无法冲洗，人员上厕所成了大问题。有专家表示，这极易导致卫生问题，成为瘟疫隐患。余震不断，在已经开裂的房屋内“方便”也不安全，急需搭建简易厕所。同时也提醒：临时搭建厕所，要选在饮用水源的下游。@人民日报 ????????
2729,【再次紧急呼吁：让出生命通道！黄金72小时耽误不起！！】据@成都商报 记者，此时，芦山城区至芦山中学，依然拥堵不堪；另外，因车辆太多，青海玉树特警在芦山县东面通往灾区的唯一通道实行交通管制，车辆只出不进，救援队依旧无法动弹！分秒必争的时刻，请大家让出生命通道啊！ ????????
2730,【好室友，真汉子！】地震时，他抱着宿舍6个电脑，背着3个单反相机，提着一个小乌龟冲出宿舍，一人拯救了全宿舍的财产。他叫黄昱舟，川师文理学院大二学生。今天他通过@黄小贱是好孩子 ：“我觉得很多网友把我个体英雄化了，我的付出缘于我有五个值得付出的室友…请不用太在意我，请媒体关注地震吧。” ????????
2731,【灾难面前，请别利用爱心！】网友@鯨燕_ ：真的好生气，明明地震与亲人失去联系已经够伤心了，有两名自称是雅安市人民医院的院长和外科医生却是广东口音的人打来电话说找到我外公了，头部被石头击中需要做手术，家属不在旁边签字要交手术费！……灾难面前请守住良心！扩散，别让骗子得逞！ ????????
2732,【雅安灾区物资需求清单 请扩散】请大家不要盲目送救援物资，将救灾物资捐赠到指定的捐赠地点，保持救灾有序进行！@雅安同城会 ????????
2733,【消防官兵紧急转移临产孕妇】21日上午8点50分，成都公安消防支队得知一名孕妇即将临产，必须尽快转移。消防官兵就地取材用门板制作临时担架，5名消防队员不到半个小时将孕妇抬到直升飞机临时起降点。孕妇被转移到成都陆军总医院，目前状态良好正在待产。 ????????
2734,"【转发周知：百度全网寻人平台上线了！】整合百度贴吧、搜狗、360及一淘等平台寻人信息，用户搜索“雅安地震”即可查询。目前寻人数据超过12,000条。今天内，新浪微博、腾讯微博等数据也将整合完毕；百度全网寻人同步对外开放，所有寻人平台的信息都可接入。与生命赛跑，我们一起加油！期待！ ????????"
2735,【公安部前方指挥部：第一任务是救人，全力维护灾区社会治安稳定】公安部前指日前连夜对人员搜救和交通组织等再部署，指出要珍惜72小时黄金救援时间，继续全力开展搜救工作，将搜救排查和进村入户、排危济困紧密结合，不放过任何角落，不放过一家一户，全力寻找、搜救被困群众。O网页链接 ????????
2736,【“让女生先走！”】芦山中学高三(5)班的同学回忆，地震当天恰逢补课，刚上课2分钟教室摇晃。男生门口维持秩序，“让女生先走！”最后一个出教室的是英语老师易志强。雅安名山中学监控记录下当时情况：女老师淡定组织学生有序撤离，自己最后离开。好学生、好老师，希望之光！O网页链接 ????????
2737,【“微时代”见证大爱中国】一次次突发事件和公共讨论的洗礼下，网民在不断走向成熟。地震来临，各种消息席卷网络，但“不造谣、不信谣、不传谣”成为共识，不炒作、不煽情成为准则。发挥网络信息聚合之力，理性冷静背后是满腔热忱，微时代所在之处正是大爱中国。@人民日报 ????????
2738,【公安部前方指挥部：全力确保生命通道畅通】公安部要求，加强外围交通分流，通过媒体、手机短信、交通提示板等方式，劝导群众尽量不自驾车进入灾区，为伤员转运、急需物资运送让出通道；尽量安排志愿支援物资、非急需物资在进入灾区前进行卸载，避免过多车辆进入灾区造成拥堵。感谢支持配合！ ????????
2739,【紧急提示！】现在出门救援的所有队伍都在芦山县通往太平、龙门、宝盛等灾区的唯一出口严重拥堵，纹丝不动。请社会车辆让出生命通道。@成都商报 请扩散！ ????????
2740,【亲人，你们在哪？急盼联络】图片中的女伤员目前与丈夫和儿子失去了联络，她非常焦急。她丈夫和儿子的名字是杨善兵和杨凯，他们的家在雅安中里镇。这位女伤员正在成都华西医院重症病房，您若见到她的亲人或得知相关信息，请让他们获得联系。请扩散！@人民网  ????????
2741,【哺乳中的红衣妈妈最美！】网友刘守龙和朋友带着救援物资去芦山县途中，记录了这感人一幕。照片中哺乳的红衣女子是成都的志愿者。红衣女子旁是婴儿的奶奶，奶奶表示四个月大的婴儿已经两天没有喝奶，婴儿的母亲在地震中已被倒塌房屋压死。红衣女子得知后便把孩子抱来喂奶…@央视新闻 ????????
2742,【雅安赈灾：全国免费物流运力联系方式汇总】??小件快递请走顺丰、邮政、全峰；??干线物流请走卡行天下、德邦物流、安能物流、传化公路港；??成都中转请联系蚂蚁物流、宅急送四川公司、新杰物流等；??四川本地分拨联系成都立即送、宅急送。各地物流资源联系方式如图。@黄刚-物流与供应链 ????????
2743,【谢谢您，磨刀老人】4月21日，江苏省南通市，中国好人、慈善双雄之一的“磨刀老人”吴锦泉将两年来磨刀积攒的1966.2元硬币全部捐给雅安地震灾区。2008年以来，老人累计向汶川地震、玉树地震、甘肃泥石流、雅安地震灾区和慈善活动捐款23392.2元。 ????????
2744,【伟大的母亲：撑床护住“2个儿”】地震发生时，芦山双石镇33岁的大龄产妇朱开慧眼见房顶不断砸下瓦砾、石块，她拉着11岁的儿子躲到床下，一直跪着，身体弓起，将床撑起，最大限度保证“两个孩子”的安全……昨晚，被送往成都的她，剖腹产下男孩，母子平安！@华西都市报 ????????
2745,48小时，遇难人数升至188人。今天是关键一天，只要有一线希望，我们都会尽最大努力！
2746,【好消息：战士小宋经过手术已脱险】据四川在线，昨晚经过大约5个小时的手术，被滚石砸伤头部的武警战士宋永科终于脱离了危险。祝他早日康复！
