ID,微博内容
745,“后来才知道，我封锁的那个窗户下的垃圾箱里装着一枚遥控炸弹”，“妈握着手机坐了一夜”……
746,【3日内第二起 内地乘客涉在香港航班上吸烟被捕】一名64岁的内地女子27日乘航班由台湾去香港，准备在港观光后返回内地。乘机期间，女子涉在洗手间内吸烟，空姐嗅得浓烈烟味，向她查问，女子直认不讳，机组人员致电报警，警方以违反航空保安条例将其拘捕。所幸航班未因此延误。O3日内第二起 内地乘客涉在香港航班上吸烟被捕 ????????
747,"【女子用餐厅勺子喂狗 网友怒斥：对他人不尊重！】昨日，网友""施家港""爆料，在福州茶亭附近一餐厅吃饭时，目睹一女子用餐厅勺子喂狗。大多数网友认为：这样对其他的食客不尊重。据医生介绍，即使再干净的宠物狗，也会携带大量细菌和寄生虫等，与狗共餐或引发疾病…（@福州日报）你怎么看？ ????????"
748,【消防员接力狂奔 抱女孩送医】@水枪手雷 ：昨天中午，福州鼓山镇鼓二村一民房着火。一女童被困，其父数度冲进火海救小孩未果，自己被烧成重伤。消防员冒险冲进去救出女孩。女孩吸入烟气，性命垂危。路窄车难行，消防员立即充当人肉救护车，接力抱女孩狂奔1公里送医院。转起，为狂跑哥点32个 ????????
749,"【少女替男友坐牢10月赔40万 出狱后被甩 】18岁男友骑电动车撞死行人，但因抢劫正处在缓刑期间，16岁女孩向义英""为爱""顶下了罪名，换来10个月的刑期和40余万的赔偿。不料出狱后，男友向自己提出分手，向义英愤而向警方伸冤。该男子因涉嫌交通肇事被刑拘。L视频：女子替男友坐牢10月赔40万 出狱后被甩怎一个法盲了得！？ ??????????查看图片"
750,【情况通报：公安部派员督办江西高安病死猪案 已抓获12人】针对江西高安大量病死猪流入市场问题，公安部立即部署江西湖南重庆山东河南安徽江苏等地公安机关依法立案侦查，并派员赴江西现场督办，要求无论涉及什么人都要坚决一查到底。目前，江西警方已将病死猪贩子陈某某等12人抓捕归案。 ????????
751,【亚航失联，你必须知道的乘飞机安全十问】2014年，堪称世界航空史上最黑暗的一年。12月28日，亚航一架载约162人的客机在7点24分失联……这一年，空难消息一波未平一波又起，不停触动着人们敏感的神经。究竟飞机上哪个座位生存率最高？发生危险时又该如何自救？@生命时报 专访相关领域专家一一解读↓ ????????
752,#关注餐桌安全#【实用技能：七招教你挑出好猪肉】央视曝光江西高安病死猪流入7省市市场，有些病死猪甚至携带A类烈性传染病口蹄疫！如何才能选购到放心猪肉？快来学习：①看颜色；②轻触摸；③按弹性；④观外表；⑤看肥肉；⑥闻气味；⑦查认证。转发收藏！@央视新闻 ????????
753,【 别用生命拼酒了！[不要]】这几天网上白酒挑战升级，据说5斤哥甚至6斤哥已诞生，虽然喝彩一片，但他们伤得有多深，只有自己知道。再这么喝下去，不残废几个才怪！有童鞋说，武松哥动不动豪饮18碗，人家不没事吗？但是请注意！人家饮的那是低度粮食酒，最高20几度，这58度蒸馏酒，医生说2斤就可致死！ ????????
754,【2014，航空史上的黑暗一年】3月8日，马航MH370失联；7月17日，马航MH17被击落，298人遇难；7月23日，台湾复兴航空GE222迫降，48人遇难；7月24日，阿航AH5017坠毁，116人遇难；8月10日，伊朗一客机坠毁，48人遇难；12月28日，亚航客机失联…空难逃生自救手册↓希望用不到，但一定要知道！@人民日报 ????????
755,【飞机失联前曾要求改变航线 机上无中国公民】印度尼西亚交通部门负责人说，当天失去联系的是亚洲航空一架空客A320-200型客机。飞机在失联前，曾要求改变航线。据新加坡海峡时报报道，航班有149名印尼公民、3名韩国公民、1名新加坡公民、1名英国公民和1名马来西亚公民。
756,【祖国请放心，有这样的铁血男儿守边关！】“我们脱下戎装，只为强身健体，只为更有能力去保家卫国。我们穿上的警服，头顶的国徽，都是我们心里的信念，永远不曾忘却的责任。”@新疆警察学院记者团 ????????
757,【爆胎了，该怎么办？】近日，沈海高速杭州湾跨海大桥上，一运输车行驶中突然爆胎，因处置不当，该车呈S形摆尾，连续4次撞击大桥护栏，车头严重变形，近百米大桥护栏受损。提醒：一旦爆胎，切忌急踩刹车，应握方向盘→直线行驶→松抬油门→轻踩刹车→减速靠边。转发学习！O网页链接 ????????
758,【提请有赴印尼计划的人员加强安全放范！】26岁中国女子上周六，到达雅加达苏加诺哈达机场后，向警卫询问哪里可以小睡。但因语言不通，双方遂以身体语言沟通，不料遭对方下药带往附近酒店强奸，并遭囚禁2日。O中国女子印尼机场遭警卫下药迷奸并囚禁两天
759,【警惕！木马软件“借壳”电影《采访》侵袭韩手机用户】电影《采访》（刺杀金正恩）引起全球影迷极大好奇，可不法分子也借机打起了坏主意。日前，一个木马软件以该片海报和韩语名为伪装，登陆安卓市场。乍一看是DIVX视频格式，但安装后却会盗取用户银行信息，目前已有2万韩国用户“中招”。（新浪） ????????
760,【我公民在印尼遭机场安保人员强奸 】 印尼雅加达苏卡诺哈达国际机场2名警卫涉嫌向一26岁中国女子下药，把她迷晕后强奸，并囚禁2日。中国驻印尼大使馆28日表示，已向印尼外交部、警方及机场当局提出严正交涉，强烈要求印尼方彻查该案，严惩罪犯，采取切实有效措施确保在印尼中国公民安全。(新华网) ????????
761,【揭秘微信“朋友圈”里的杀熟诈骗】正常市场价万元以上的“9日希腊游”，只要7999元就能搞定，而且优惠信息出自熟人的“朋友圈”，你心不心动？近日，上海????@闸北公安分局 侦破一起利用微信朋友圈虚构境外游的诈骗案。骗子仅仅3个月，就已得手100多万元。戳图了解，[不要]别再被骗！ ????????
762,【你可以不喜欢它，但请不要伤害它！】视频中，男子扔了一包零食给猴子，猴子打开来后，零食袋发出“砰”一声爆炸声，猴子吓得向后摔倒…文明与野蛮，一步之遥，别再混淆！ L秒拍视频 ????????
763,【12306网站悬赏查找漏洞 每个最高奖2千】近日，12306网站用户数据泄露成为焦点，铁路警方迅速抓获了泄密嫌疑人。昨日12306网站已加入补天全球最大的漏洞响应平台，开始漏洞修复。网站主管方中国铁道科学研究院最高悬赏2000元，号召网友查找漏洞。O网页链接 ????????
764,【家长注意！女童滑滑梯脖套被挂住窒息身亡】近日陕西3岁女童囡囡滑滑梯时，脖套被滑梯挂住导致窒息，抢救无效身亡！此前温州和东莞都有男童滑滑梯时连帽衫绳子、高领后领被勾住窒息身亡…专家提醒，孩子穿的连帽衫绳要抽掉，手套别选挂绳的，以免出意外。扩散！O滑滑梯时脖套被挂住 大荔3岁女童不幸身亡(图) ????????
765,【孟建柱：严格规范司法行为 不断提升法律监督能力水平】孟建柱就检察机关规范司法行为专项整治工作提出明确要求。他强调，检察机关要从全面推进依法治国战略高度，把规范司法行为放在更加重要的位置来抓，严格规范司法行为，不断提升法律监督能力水平，为建设中国特色社会主义法治国家作出更大贡献。 ????????
766,【一图揭秘8大诈骗电话】岁末年初，骗子又开始蠢蠢欲动。@中国移动10086官方微博 总结了八大电信诈骗电话：①航班取消；②快递未取；③医保卡冻结；④“退费”；⑤冒充银行工作人员；⑥拨打电话虚构绑架家人；⑦订购外卖；⑧“来我办公室一趟”。你遭遇过吗？如何应对？转，让骗子无处遁形！ ????????
767,【电热水袋使用超3年，爆炸风险增加！】不要看电热水袋漂亮的外套，直接捏触内胆，危险的电极热水袋有两根圆柱电极，一定不能买。相对安全的电热水袋里是U形管、圆形管，或塑料线圈。不过，电热水袋使用周期一般是2-3年！千万别无限期使用下去！
768,致敬，英雄！//@小孙警官: 这是我的一个战友对我说的话，7月31日，他在执行任务中中与暴恐分子遭遇，丧心病狂的暴徒持刀向他和战友疯狂袭击，为保护战友，他身负重伤。血流不止的他强忍剧痛果断还击，连开六枪将暴徒击毙。
769,【警方将严查诱骗利用未成年人乞讨行为】公安部将会同相关部门，加大打击出卖、拐卖儿童违法犯罪力度，完善相关法律法规，进一步打击买方市场。对于父母利用未成年子女乞讨，将加强与民政等部门的配合。开展街面主动救助，发现监护人胁迫、诱骗、利用未成年人乞讨的违法行为并依法妥善处置。
770,【保护网络账户安全，一定记住8件事！】近日，大量12306用户敏感数据泄露，再次敲响网络安全警钟，记住8件事：①不连来历不明的wifi；②不乱扫二维码；③旧电脑不随便丢弃；④公用电脑不选“自动登录”；⑤换手机号要解除绑定；⑥拒绝一个密码打天下；⑦小心克隆网站；⑧设置超强密码。为安全转起！ ????????
771,"【[不要]别中招！12306没有发布""泄密查询""】这两天，网上出现许多12306网站信息泄露查询页面，制作署名为铁道网或铁道论坛。经证实，12306没有发布过类似网站页面。安全人士提醒，非官方查询页面可能会非法捕捉用户信息，甚至可能加载木马，入侵个人电脑和手机终端。为安全扩散！@南方日报 ????????"
772,【河南：为挽回爱情，小伙绑架女友再英雄救美】已订婚的女友突然要分手，洛阳小伙为挽回爱情竟导演绑架案，先冒充绑匪将女友绑架，让其勒索自己，随后他“英雄救美”，将自己胳膊划出一尺长的伤口，前来赎人。谁知女友报警，此事败露，他被刑拘...女友先有点感动，后更讨厌他。O90后小伙不愿分手绑架女友再英雄救美 已被刑拘 ????????
773,【教育部公布2015研招考试违规违法行为举报电话】 教育部提醒考生，要认真履行《诚信考试承诺书》，自觉遵守《考场规则》，切勿轻信一些考试培训机构“保录”“包过”等虚假宣传，谨防上当受骗。对破坏考试秩序的违法犯罪行为，警方将坚决予以严厉打击，绝不姑息。O网页链接 ????????
774,【利用孩子乞讨屡教不改的，撤销监护权！】7种情形还包括：有吸毒、赌博、长期酗酒等恶习无法正确履行监护职责的；胁迫、诱骗、利用未成年人乞讨，经3次以上批评教育拒不改正的；教唆、利用未成年人实施违法犯罪行为，情节恶劣的；有其他严重侵害未成年人合法权益行为的。扩散周知！
775,【对孩子存在以下严重情形，将撤销监护资格！】性侵害、出卖、遗弃、虐待、暴力伤害未成年人的；将未成年人置于无人监管和照看的状态，导致未成年人面临死亡或者严重伤害危险，经教育不改的；拒不履行监护职责长达6个月以上，导致未成年人流离失所或者生活无着的。你身边如有这些情况，请举报！
776,【电热水袋深夜爆炸 美女脸部被烫伤或毁容】杭州美女小甘，买个电热水袋取暖，用了没几次，电热水袋竟突然爆炸，导致她全身5%的皮肤深2度烫伤，脸部有毁容的可能！O电热水袋深夜爆炸 美女脸部被烫伤或毁容！相关部门提醒，选购电热水袋务必注意“一摸二看三比较”。任何一款电热水袋都不能使用超过两个冬天。 ????????
777,【新规：诱骗利用未成年人乞讨等7种情形将撤销监护资格】近日，公安部等4部门联合印发《关于依法处理监护人侵害未成年人权益行为若干问题的意见》，对未成年人监护问题作出具体规定。其中明确，胁迫、诱骗、利用未成年人乞讨，批评教育3次以上拒不改正等7种情形，将撤销监护资格。O警方将严查诱骗利用未成年乞讨行为 ????????
778,回复@老黄的PPT:因为蜀黍常常在移动中通过电信与大家联通 //@老黄的PPT:既然待在办公室，为什么这么频繁的使用手机客户端呢？电脑不是更方便吗？
779,回复@一流的铁锹:[挖鼻屎]咳咳，在想虾米捏？//@一流的铁锹:还有鉴黄师呢？？？//@公安部打四黑除四害:除了交警，警察蜀黍的队伍里还有派出所民警、特警、巡警、治安警、水警、禁毒警、刑警、经侦民警……蜀黍只能帮你到这了
780,【如何辨认“罂粟锅底”】完整的罂粟壳呈椭圆形或瓶状卵形，一头尖，另一头呈6—14条放射状排列的冠状物。火锅店通常是将罂粟壳碾成粉状添加或与其他调料混在一起，因此“罂粟壳火锅”较难辨认。这种情况，可取50ML火锅汤(最好取下层含油少的汤)送相关检测机构或公安局刑事技术化验室进行检测。
781,→_→//@沈阳网警小胖:网警表示我们也是警察蜀黍中的一员并且，队伍很壮大//@公安部打四黑除四害:除了交警，警察蜀黍的队伍里还有派出所民警、特警、巡警、治安警、水警、禁毒警、刑警、经侦民警……蜀黍只能帮你到这了
782,除了交警，警察蜀黍的队伍里还有派出所民警、特警、巡警、治安警、水警、禁毒警、刑警、经侦民警……蜀黍只能帮你到这了
783,【涨姿势】罂粟壳没什么调味作用。餐饮经营者在火锅中使用罂粟壳，目的主要是让人上瘾。罂粟壳含有包括吗啡、可待因、罂粟碱等多种生物碱，长期食用能使人体产生快感，处于一种特殊的愉悦状态，并逐渐产生依赖性，最终导致上瘾。长期食用罂粟壳严重时可对神经系统、消化系统造成损害。
784,#关注餐桌安全#【四部门：依法严厉打击在食品中添加罂粟壳行为】国家禁毒办、公安部、国家食药监总局、国家工商总局近日联合发通知要求，进一步严厉打击在食品中添加罂粟壳犯罪行为，坚决切断罂粟非法种植、罂粟壳加工、贩卖、使用犯罪链条，切实维护人民群众身体健康和生命安全。O网页链接 ????????
785,据了解，救人者名叫瞿焰，是柳州市人民医院的退休医生。O网页链接中国大妈，妥妥的赞！
786,"【女子高速被交警教育 事后两人坠入爱河】年初，湖南姑娘小赵上高速搭过路车，被交警小屈批评教育。小屈帅气身影在小赵心里留下深刻印象。之后两人逛街偶遇，小赵一眼就认出小屈...如今二人将步入婚姻殿堂。小屈笑言，上高速""捡""老公危险，可直接到交警队""捡""。O女子高速被交警教育 事后两人坠入爱河 快到蜀黍碗里来 ????????"
787,【五旬“中国大妈”飞机上救助泰国空乘人员获赞】25日，在南宁飞往曼谷航班上一名空少突发绞痛，一名中国阿姨表示有从医经验，现场把脉后以自带药膏为其指压按摩，成功缓解痛苦。空乘长向阿姨表示感谢，称中国游客绝大多数是有极高素质的，非常荣幸服务中国乘客。??网页链接 这才是真正中国范儿！ ????????
788,一名优秀的狙击手是要经过千挑万选、千锤百炼的。TA必须熟练掌握武器系统，具备良好的心理素质，精通观察地形和选择战术机动路线，会计算风差影响和测距，还要会伪装术...问题来了，为什么狙击手里有很多女汉纸
789,"【""航班延误""短信骗了17万！】贵阳张女士订完机票，次日收到“航班延误赔偿200元”短信。张女士回了电话，“400客服”步步为营，要账号、问余额、输代码，张女士稀里糊涂被骗走17万！而张女士的信息，是骗子花30元找黑客买的。提醒：陌生人以各种名义要求转账，肯定是骗子！O网页链接 ????????"
790,"【广东：""残疾男""半天乞讨200元 到饭点自动站起】近日，惠州救助站发现一名双腿""残疾""、只能爬行的乞丐。他起初拒绝帮助，到了救助站，清点乞讨所得后，竟站起来行走自如地到食堂打饭去了。据他称，一上午就能讨到200多元。O惠州男子爬行乞讨半天进账200元 到饭点自动站起隐瞒真相行乞涉嫌诈骗。遭遇乞讨诈骗，请即报警！ ????????"
791,"【掉在地的""笔"" 千万别随便捡！可能中偷狗镖的毒】近日，安徽7岁女童晓可玩耍时，捡了支外形像圆珠笔的针管，随后倒地不治身亡。法医疑其被针尖扎到中毒身亡。目击者称，针管是偷狗贼常用的毒针，毒性很强，估计是没射中狗掉在地的，外形很像笔，很难辨认！目前警方已送检调查。 O六安女童捡个针管被刺伤后倒地身亡 疑似偷狗... ????????"
792,【近岁尾 贼出没！】①超市、车站、售票口等人多密集处，背挎包要拉好拉链置于身前方；②开车，短暂离车也要锁车门；③手机最好攥在手中或贴身放，听耳机时让线从衣服内侧穿过；④简易门锁需更换，高层窗户也关严：门锁分A级、B级、超B级和C级，前两种防盗性差。戳动图，岁末防贼，转发提醒！ ????????
793,蜀黍不仅仅是发微博，还有很多幕后的工作。因为爱特的量特别大，所以不是每条都能看见，还请童鞋们谅解哦[呵呵]紧急情况下请立即打110报警//@骨瘦如柴的蚂蚁:我很好奇，在微博里呼吁要救助的孩子，需要引起关注的事情件，我爱特你，你到底有没有帮我们呢？
794,各位早上好，警察蜀黍天天和你在一起 ????????
795,//@江宁公安在线:我来悄悄的打一发广告，戳链接有惊喜┏=(^ω^)=??：L江宁婆婆原创作品第一发：碰瓷啊，碰瓷啊！
796,"#通报#【太原涉案民警被立案侦查】针对媒体报道""河南女农民工讨薪命丧太原龙城派出所""一事，山西省太原市公安局今天通报，目前检察机关已根据前期调查情况，对涉案民警立案侦查并采取强制措施。警方将全面配合检察机关工作，对民警违法违纪问题，坚决依法依纪严肃处理，绝不姑息。O网页链接 ????????"
797,【遇到碰瓷怎么办】①保持理智和冷静；②没能确定是否是自己的责任前，不要完全降下车窗跟对方理论或者同意让对方上车；③及时报警；④收集证据，留信证人；⑤千万不要怕麻烦，交警可以查看被撞者此前是否有过类似记录；⑥行车记录仪帮大忙。PS：驾车要守规则，一旦遇到麻烦，理论起来有底气。
798,【预习答题】乞丐：给点钱吧。你：我没有零钱。乞丐：请刷卡。你：________。 ????????
799,"【宁波：一男子酒后""跑酷""踩凹6辆轿车】据李某交代，前天凌晨下班后，他们几个一起去夜宵店喝酒，喝完经过郭衙巷时，看到路边车子，同事问他敢不敢在车顶上跑一圈。因刚喝过酒，他酒壮人胆，借着酒劲跳上一辆车子，然后在车顶上演了一幕""跑酷""大戏，他将面临大额赔偿。O酒后“跑酷”踩凹6辆轿车任性的代价… ????????"
800,提醒：根据以往案事例，发生“旅途综合症”的不少旅客具有攻击性。如果看见身边有类似症状的旅客，不要围观嘲笑，及时通知民警，并设法让患者安静下来。扩散！
801,【上海对“滴滴专车”开出5张罚单】因涉嫌非法客运，上海昨日已查扣12辆专车，其中5辆车驾驶员各罚款1万元，剩余7辆尚在调查取证中。上海市交通委表示，只要提供服务的车辆和驾驶员没有客运服务资质，都属非法客运行为。17日，已进驻中国的美国叫车软件Uber（优步）在重庆遭查处。O网页链接 ????????
802,【厦门销毁一枚特大美制航空炸弹 为1957年投掷】 日前，厦门警方在专家指导下，成功销毁一枚战争时期遗留下来的特大航空炸弹，该炸弹为美制M66-A2航空炸弹，弹体长178cm，弹体直径60cm，重量约2000磅，内装536公斤TNT当量炸药，爆炸威力极大。据悉，航弹空投时间为1957年夏天。网友：保质期真长… ????????
803,这个案例提示各位，在各个网站注册账号一定不要“一个密码打通关”，防止泄露一个、全面失守。转发周知！
804,"【家长一定要看！男童错服泡腾片身亡】18个月大的小牧浩感冒发烧，母亲从标明""口服""的泡腾片盒子里拿出一粒直径约6毫米的药丸，塞进宝宝嘴巴，再喝点水下去，结果造成脑部缺氧时间过长，抢救无效死亡。药剂师称，一般来讲泡腾片是需要放入水中冲服的，不建议直接放入口中。O因为一粒泡腾片 18个月大的小宝宝离开了这个... ????????"
805,【广东销毁假出租车 司机怒砸假车】24日，佛山警方会同交通运输部门联合举行销毁非法营运出租车标识销毁仪式。今年佛山市共查缴假冒出租车101辆，当日集中销毁了35辆。外观上这些假出租车与真车并无两样，比较破旧，基本上是深夜在城乡结合部拉客。提醒：单身女性夜晚打车要提高警惕，可报警报备↓ ????????
806,"【男子疑因""旅途综合症""发作跳火车被警民联手拽回】19日，温州开往成都的一辆列车上，一男子疑因""旅途综合症""发作，突然拿起安全锤打砸车窗，想要跳车。千钧一发之际，乘警立马扑上去，抓住他的脚踝和裤腰带，并在多名旅客协助下，将悬空在窗外的他拽回来。L视频：实拍男子火车行驶中砸破车窗跳车被拽回乘长途列车，注意休息！ ????????"
807,【司机醉驾被查语出惊人：心中有佛，喝酒不会出车祸】前日晚，湖北房县警方查获一名酒驾司机，现场检测酒精浓度达97mg/100ml。面对交警询问，这名司机满口港腔：“我是喝酒了啦，但是，我信佛啊，我心中有佛，开车当然也不会出车祸啦！” 经医院抽血检测，该司机系醉驾。O帖子待审核 ????????
808,【上合组织成员国主管机关反恐部门近日在华举行情报会商】会前，李伟在北京集体会见各方代表团团长，要求各方主管机关反恐部门要充分利用本组织反恐怖机构平台，加强内幕性、行动性情报交流共享，不断深化人员协查、联合行动等务实合作，妥善应对“三股势力”威胁，维护各成员国及本地区长治久安。 ????????
809,【警惕！使用陌生APP后被盗刷近5万元】24日，成都王先生到春熙路派出所称其妻的工资卡5天被盗刷14笔。经查，其妻从一条伪基站发出的假冒运营商的短信下载了一个号称可参加兑换现金活动的APP，按要求输入银行卡号、姓名和手机号码，结果不仅没收到现金，工资卡也被不断盗刷近5万元。O成都市民下载陌生APP后被盗刷近5万 买苹果手... ????????
810,"【急转：常识必知！主妇突遇高压锅爆炸 眼球爆裂】近日，广东一名主妇用高压锅炖猪蹄突遇爆炸，冲击力让她的左眼球整个爆裂。你知道吗？有些""小事""不注意，可能致命！①感冒药叠加可能致肾衰竭 ②高压锅超5年易爆炸 ③别随便进草地，被虫咬可能致死 ④84和洁厕灵别混用…戳图，扩散！@央视新闻 ????????"
811,【北京一男子驾车在工体附近撞伤数人 已被控制】据@平安北京 通报：今日10时39分，北京市公安局接到报警，一男子驾驶别克小客车行至朝阳区工人体育场南门后，在西侧路连续撞伤数人。嫌疑人被当场控制。经初步了解，嫌疑人金某某因房屋纠纷，被法院判决败诉引发不满遂滋事。目前调查工作正进一步开展。 ????????
812,【涉嫌窃取12306网站用户信息者被抓获】据@中国铁路 铁路公安机关于25日晚，将涉嫌窃取并泄露他人电子信息的犯罪嫌疑人抓获。经查，嫌疑人蒋某某、施某某通过收集某游戏网站以及其他多个网站泄露的用户名加密码信息，尝试登录其他网站进行“撞库”，非法获取用户的其他信息，谋取非法利益。 ????????
813,【实拍碰瓷女被机智司机躲过 遭调侃跑太快】近日，一段碰瓷未遂的视频在网上热传：画面中，汽车正行驶时一位大姐突然拄拐冲到车前。但是，机智的司机立刻停车，留她尴尬的站在路上......这位碰瓷技艺不精的大妈也遭到网友调侃，称她“跑得太快了”。O网页链接 ????????
814,【12306将不接受行程冲突的购票】据12306官方网站消息：自12月26日起如果旅客再次购票时被提示与前次购票行程冲突，请将已购车票办理改签或退票后重新购票。旅客发现身份信息被他人冒用购票，造成行程冲突不能购票时，可通过网上举报或到就近车站指定窗口举报后继续购票。O12306官网：今起售票系统将不接受行程冲突的... ????????
815,毛泽东关于公安工作的一整套思想，是毛泽东思想体系的组成部分。其中关于人民的警察是人民的国家机器的重要组成部分，党委领导、依靠群众和专门机关相结合的公安工作根本路线，正确处理人民内部矛盾，建设一支忠于党、忠于人民的公安队伍等一系列思想和论述，在当前仍有重要的现实指导意义。
816,【转！纪念#毛泽东诞辰121年#】新中国的公安工作，是在毛泽东同志的亲切关怀和具体指导下建立和发展起来的。新中国即将诞生之际，毛主席发表了《论人民民主专政》一文，为新中国公安保卫工作的建立和发展指明方向。他批阅了大量有关公安工作的文件，先后对公安工作的重要批示达400多件。致敬！
817,【警惕！抽检：优衣库、H&M不合格！有衣服可能致皮肤感染！】昨日，广东检验检疫局公布2014年进出口商品抽检情况：阿迪达斯、优衣库、H&M等都被检出不合格产品，主要涉及色牢度、pH、甲醛等项目，且不合格产品均产自东南亚地区。服装pH值过高或过低，可引起皮肤过敏或感染。O阿迪优衣库 抽检不合格 ????????
818,【民航局：研究将“任性”乘客纳入信用不良记录】日前，民航局长李家祥表示，正研究对航班不文明乘客惩处措施，考虑纳入信用不良记录，以后乘飞机将受影响。近年，乘客大闹航班的新闻频频见诸报端：热水泼空姐、扬言炸飞机、航班上打架…将“任性”乘客纳入信用不良记录，你支持吗？@中国独家报道 ????????
819,"【与暴恐分子殊死搏斗 28岁民警壮烈牺牲】6月，新疆温宿县阿热勒派出所28岁民警艾尼瓦尔??艾海提在走访排查时，被暴恐分子持刀刺中要害，不幸壮烈牺牲。他一向勤恳，不知推迟了多少次休息，村民都说""艾尼瓦尔不能被调走，我们需要他""，可这一次，村民知道再也无法挽留他了…O网页链接 ????????"
820,【毛泽东关于公安工作的论述】①公安机关是无产阶级手里的一把刀子；②公安工作也要走群众路线；③公安系统要把政治工作做好，思想工作抓活；④公安队伍质量必须精干；⑤保卫工作十分重要，必须尽力加强之；⑥公安局长要具备起码的常识，公安人员要热爱人民、使敌人惧怕…缅怀伟人，共筑中国梦！ ????????
821,【爆胎了，该怎么办？】近日，沈海高速杭州湾跨海大桥上，一运输车行驶中突然爆胎，因处置不当，该车呈S形摆尾，连续4次撞击大桥护栏，车头严重变形，近百米大桥护栏受损。提醒：一旦爆胎，切忌急踩刹车，应握方向盘→直线行驶→松抬油门→轻踩刹车→减速靠边。转发学习！O网页链接 ????????
822,【动图提醒：千万别闯！红！灯！】闯红灯致伤、甚至死亡的案例，并不鲜见。请转发这9张动图，用血的教训，提醒身边人不闯红灯！你的一次转发，或可挽救一条生命。安全提示，多少遍都不为过！扩散！ ????????
823,【27人向香港警方归还480多万丢失款】截至25日16时，已有27人向香港警方归还运钞车丢失的现钞，共计480多万元。下午多名便衣警员返回事发现场附近店舖，通过监控录像了解事发经过，并向路人问卷调查。警方呼吁捡拾者应尽快将钱归还警方，否则可能触犯盗窃罪。@央视新闻
824,【佛山一婚车被贴罚单 交警手写“新婚快乐”送祝福】昨日，顺德网友在微博晒出一张婚车上温情罚单。蜀黍在罚单上手写祝福语“新婚快乐”。车主陆先生说，“以为要罚款，打开一看是警告教育通知书。稍稍感到欣慰时，看见空白处有手写的一行祝福语，更觉得这位阿sir挺萌。”O佛山一婚车被贴罚单 阿Sir手写“新婚快乐”送祝... ????????
825,【不改密码 可能被恶意退票！】技术人员提示，12306用户要尽快修改密码，避免已经订到的火车票被恶意退票。另外如果有其他重要账号使用了和12306相同的注册邮箱和密码，也应尽快修改密码，以免遭遇盗号风险。
826,【女子携儿童地铁行乞 乘客欲拍照被其踢打】日前，顾女士在上海地铁里看到2名女子带着一名儿童在乞讨，想要偷拍发到微博上看看这个儿童是否被拐卖，不料被对方发现后遭到谩骂、踢打。当地警方已确认行乞女子身份，正在寻找。O东方早报：上海地铁一行乞女子被拍照后打骂乘... 市民维护治安其心可鉴，但此类情况还是请及时报警为宜。 ????????
827,【12306回应大量信息泄露：经其他网站或渠道流出】网上“12306网站用户信息在互联网上疯传”的报道，经12306官方网站认真核查，此泄露信息全部含有用户的明文密码。12306官方网站数据库所有用户密码均为多次加密的非明文转换码，网上泄露的用户信息系经其他网站或渠道流出。警方已介入调查。 ????????
828,【紧急提醒：快去改密码！大量#12306用户数据泄漏#】据漏洞报告平台乌云网，大量12306用户敏感数据在互联网疯传，包括用户帐号、明文密码、身份证、邮箱等，目前泄漏途径未知。该漏洞已经提交给国家互联网应急中心进行处理，暂无进一步消息。O网页链接建议去改密码！扩散！(人民日报) ????????
829,【“两节”期间严打“黑拐枪、盗抢骗”】全国刑侦部门“两节”打击犯罪工作部署会24日在京召开，李伟强调，各级公安机关刑侦部门针对岁末年初刑事犯罪活动高发的趋势，依法严厉打击暴力恐怖、严重暴力和“黑拐枪、盗抢骗”等各类突出刑事犯罪活动，切实维护社会治安稳定，增强人民群众安全感和满意度。 ????????
830,【祝贺：《啄木鸟》杂志创刊30周年】郭声琨勉励《啄木鸟》杂志与时俱进、改革创新，努力推出更多体现时代风貌、引领社会风尚、思想性艺术性可读性俱佳的优秀公安题材作品，塑造更多令人难忘、让人喜爱、给人力量的新时期人民警察形象，为推动公安事业发展进步提供强大精神动力。O网页链接 ????????
831,【一图识破：10086积分兑换陷阱】“您的现金积分XXXX分即将到期，请登录wap.10086jjff.com领取XXX元现金…”有用户反映自己曾收到10086发送的此类信息，点击链接后，要求填写身份证、银行账号及密码等信息。提醒：这是诈骗分子通过伪基站发送的短信！@中国移动10086官方微博 教你如何识破积分诈骗 ????????
832,【常熟一女士吃苦杏仁中毒身亡】肺癌患者王女士，11月了解到吃苦杏仁能抗癌，吃了段时间后感不适，最终抢救无效死亡。事后诊断王女士因食用大量杏仁导致肝脏中毒。专家表示，食用苦杏仁确实有抗癌功效但必须要熟食，每天不能超过10粒且不能长期吃。O常熟一女士变成“安小主” 为抗癌每天吃10多颗...枸杞、阿胶、蚕豆等都应慎食。 ????????
833,"【山东：货车司机高速疲劳驾驶看""黄片""提神】24日，民警在查处牌照为鲁PD3***的违章大货车时发现，驾驶员孙某竟边开车边看""成人电影""，对此还狡辩称为提神。按规定，驾驶员应前往服务区休息防止发生交通事故。针对孙某疲劳驾驶、载货超高、开车看视频等违法行为，警方依法对其罚款350元、记1分。 ????????"
834,"【扩散！玩“充气城堡""必须注意的事】""充气城堡""游乐设备因可爱、独特的造型深受小朋友喜爱。但近年来，全国各地多次发生因充气城堡被大风吹翻、致孩子伤亡事故。对此，@浙江公安????总结了近年来发生的类似案例和安全防范方法。提醒：一定选择加固装置、卫生条件有保障的设施。戳图↓ ????????"
