ID,微博内容
1860,【清明小长假乘火车出行，列车车次有变】#生活服务#成都铁路局昨公布今年清明小长假运输方案，成渝、成达动车组重联7.5对，新增开行成渝动车组1对、普速旅客列车8对。清明小长假运输期限为4月3日至4月6日。预计客流高峰日将出现在4月4日，发送旅客59万人。具体调整详见长微博。据@成都日报 ????????
1861,【@成都地铁 全面实现中英文双语播报】#成都财富全球坛#“紧急出口”电子屏下标着“Emergency Exit”，电扶梯入口地上附上“Watch your step”，车站广播跟上英语播报…昨日，成都地铁1、2号线地铁车站及列车广播词全面实现中英双语播报，包括进出站等引导广播和文明乘车等安全提示信息。据@成都日报 ????????
1862,【世界气象日】#博闻广记#今年气象日的主题是“监视天气，保护生命和财产”。成都市气象台今日下午将对市民开放，时间为14:00-17:00。地址：青羊区大石东路1号
1863,【今天气象日，多云转阴夜间有雨，13～23℃】#成都气象#春雷一声发，惊燕亦惊蛇。今年的第一声春雷已经响过啦，预示着雷雨天气将逐渐多起来，大家可要加强防雷意识哦。神马大树下避雨呀、接打电话、旷野中打伞啦都是不宜的哦。@成都气象 说，今天夜间有雨，要外出童鞋们记得带上防雨“神器”哦。 ????????
1864,【历史上的今天】#早安成都#1910年3月23日，日本导演黑泽明出生于东京。他26岁阴错阳差进入电影圈，一生导演了《罗生门》《七武士》《影子武士》等30部电影。他曾被认为是执著强横和专制独裁的电影皇帝，到后来则成了“彻头彻尾”的尊称。斯皮尔伯格评：“黑泽明就是电影界的莎士比亚。”各位早安！ ????????
1865,#晚安成都#简单，是人生的至境。小时候的欢乐，是单纯带来的。长大后的痛苦，是复杂给予的。越长大越孤单。小时候，在没人的地方，我们也可以很快乐，因为有花草虫鱼作伴。长大后，越在人群中，我们越感到孤单，因为人心叵测。简单，是人生的大彻大悟。无欲无求无失望，来去随缘少徒劳。（转）晚安！ ????????
1866,【器官捐献者闫森：让5人重获新生】#国内新闻#15岁的闫森昨突发脑出血去世，父母忍痛捐献了儿子器官，成功获取两个肾脏、一个肝脏、两个眼角膜。闫森成为我国第七百个器官捐献者，他让包括亲姐姐在内的3人重获生命，2人重见光明！O网页链接 闫森，一路走好！ 据@央视新闻 ????????
1867,【雷电形成的条件】#博闻广记#今日凌晨，成都打响了2013年的第一声雷。雷是怎么来的呢？空气中水汽充足，推动暖湿空气上升，从而产生剧烈的上下对流运动。特别是在春夏季节，暖湿气流活跃、空气潮湿、太阳辐射强烈，近地面空气不断受热而上升，云中带电粒子形成强烈的上下对流，这样就易出现雷电现象。 ????????
1868,"【成都收获“捕鱼达人”】#成都新闻#成都喜好手游的童鞋，都玩过《捕鱼达人》？该游戏开发商北京触控科技有限公司近日落户@成都高新 ,主要从事自有游戏开发及运营、cocos2d-x引擎支撑以及为成都本土优秀团队提供资金、技术及发行等服务。有兴趣的童鞋空了去跟他们交流下捕鱼心得哇~？  ????????"
1869,【赵孟頫《浴马图》】#艺术鉴赏#藏故宫博物院 赵孟頫以文人意笔勾线，行笔偏工，设色法唐人的青绿和重彩，干笔皴擦出的线条富有情致，在古丽的色彩中透着逸趣。卷末有作者自识“子昂为和之作”。钤朱文“赵氏子昂”、“松雪斋”2印。 O网页链接 @中国美网艺术 ????????
1870,【海瑟薇将重现赫本经典作《窈窕淑女》】#文化娱乐#据外媒报道，奥黛丽-赫本经典名片《窈窕淑女》将重拍，安妮-海瑟薇将出任女主角。电影讲述下层卖花女被语言学教授改造成优雅贵妇的故事，1963年公映赢得多项奥斯卡奖。这也许将是安妮-海瑟薇冲击奥斯卡女主角的一次绝好契机。据新浪娱乐 ????????
1871,【刷牙不当，减寿13年】#生活服务#口腔不干净不仅会影响形象，还可能导致短命。瑞典一项研究发现，刷牙不当易致牙菌斑或口腔病菌过多，进而使患癌早亡危险增加80%，寿命减少13年。研究者指，口腔感染可能会引发炎症，炎症通过损伤的牙龈进入血液，进而让心脏受损，引发多种疾病。据@生命时报 ????????
1872,【采矿班唯一女生欲转专业，29名男生写情书挽留】#国内新闻#武汉科技大学2012级采矿班共30个学生，其中男生29人，唯一女生邬琳是毫无争议的“班花”。然而，班花在新学期开学不久，向学校提出转专业申请，于是，班上29位男生急了，集体写情书挽留。邬琳很感动，但为了前途还是转走了...据@央视新闻 ????????
1873,【爱的奇迹！音乐系女孩遇车祸昏迷35天，母爱“唱”醒女儿】#国内新闻#江苏南通海门籍扬大艺术学院音乐系大四学生袁佳爱，今年1月19日因为车祸当场昏迷。妈妈黄丽艳“恶补”各种歌曲和乐曲，每天在女儿耳边唱歌，希望能唤醒爱女。35天后，她终于创造了奇迹，女儿第一次睁开了眼睛。据扬子晚报 ????????
1874,【7款微波炉用塑料饭盒塑化剂超标，你中标没？】#生活服务#近日，香港消委会发布调查报告称，近３成可微波炉加热塑料饭盒会释放塑化剂，包括“LOCK&LOCK”在内不少名牌产品也榜上有名。塑化剂会干扰人体内分泌系统，对人体尤其是男性的生殖系统产生影响。且塑料也有保质期，老化后会“放毒”。据中新网 ????????
1875,【交通指示牌设置过低】#联动96110#杜先生反映，成华区白莲池村11组67号对面交通指示牌设置过低，撞伤了很多过路的行人，希望及时重新安置。成都市公安交通管理局回复说，因没找到适当的位置暂时拆除，安排在本周内重新完成调整位置。
1876,【了解老天“脸色”，周六成都气象局等你来】#住在成都#天气预报如何产生？预测气温需要哪些工具？天气图如何解读……一切都有答案，明天下午14:00-17:00，成都市气象台将对公众开放。在这里，您将看到有趣的气象科普资料，了解天气预报制作过程，还有气象专家答疑解惑。地址：大石东路1号 @成都气象 ????????
1877,【美味草原肚】#美食成都#材料：千丝牛肚、芹菜、豆芽、牛油火锅调料、青椒、小米椒、藤椒油、菜籽油。1.配菜下开水加盐焯熟断生捞在碗中备用。2.油锅下火锅料炒香加开水和少许盐熬片刻，下牛肚冒一分钟倒进盛菜的大碗中。3.油锅下青椒段、红椒粒、芹菜爆香加藤椒油倒进备好配菜牛肚的碗即可。（转） ????????
1878,【春季花开，爱玩自拍，樱花节上各种嗨】#住在成都#小编早有耳闻@成都青白江 樱花节上的花花多得很，而且很漂亮。这不，前方网友@eos小白 在凤凰湖发来“情报”，各位看官，快戳↓图看看，有木有想去的冲动？趁周末走去耍一盘哇。 ????????
1879,【明天下午2点，悦来茶园听《新辕门》】#文化成都#杨家将的故事大家都知道，可曾听过“辕门斩子”这一出？《新辕门》讲的是杨宗保与穆桂英一见钟情，元帅杨六郎大怒，要将宗保在辕门斩首示众的故事。另外还有《太庙》《夜归》《思凡》三出好戏等着大家，戏迷们可不要错过哦。@成都市川剧院 ????????
1880,【明天上午，易宪容来蓉聊房地产市场】#文化成都#明天上午9点30，原中国社科院金融研究所金融发展室主任、知名经济学家@社科院易宪容 先生将做客金沙讲坛，做题为《当前中国房地产市场形势及未来发展》的演讲。欢迎大家前往成都@金沙遗址博物馆 金沙剧场（金博路9号）免费听讲。 ????????
1881,【“牙尖帮”带你游成华】#住在成都#@东郊记忆 的美，新华公园的闲，青龙的熊猫，双庆路的豆花饭，猛追湾的大碗面……住在成华或去过成华的朋友，还可以说出哪些呢？
1882,【记住哟！驾驶证不属于有效身份证件】#生活服务#中国公民的身份证件主要包括哪些？童鞋们，如果你不太清楚，请看大图。作为有身份的人，你有哪几个证才能证明你的身份呢？PS：除了驾驶证，人民警察证、记者证、学生证、结婚证也都不属于有效身份证件喔！据 @青岛交警 ????????
1883,【双流草莓在巴黎卖得俏，每公斤40欧元】#成都新闻#40欧元一公斤的双流冬草莓，1200元一公斤的蒲江雀舌，年销售额58亿元的郫县豆瓣…全国批准的158个地理标志保护产品，成都占29席，全市标志产品产值更达80亿元。双流还与巴黎最大超市签订购销1000吨冬草莓的协议。成都农产品很赞，有木有？据@成都日报 ????????
1884,【关灯后玩手机易致青光眼】#生活服务#很多人习惯睡前关灯后再拿出手机看会小说、玩玩游戏等，武警总医院眼科主任吴志鸿提醒，在昏暗的光线下用眼，会造成瞳孔长时间散大，堵塞眼内液体循环流通，很容易导致青光眼的发生。而青光眼是我国的第一位不可逆致盲性眼病。大家一定注意哦！据@健康时报 ????????
1885,【今天下午最高温23℃左右，部分地区有零星小雨】#成都气象#11时，主城区气温19.3℃。午后阴云依旧，气温有所升高，最高气温在23℃左右。@成都气象 说，下午到晚上部分地区仍会出现零星小雨。大家今天出门带伞了么？ ????????
1886,【清明节放假三天，高速公路免费】#国内新闻#清明节快到了，昨日，交通运输部举行例行新闻发布会表示，今年清明节放假期间（4月4日至4月6日），从4月4日0时起至4月6日24∶00，高速公路将继续对小车（7座及7座以下）实施免费通行。各位，你是在家补瞌睡，还是出门寻找春天的气息？[叶子]据@四川日报 ????????
1887,"【一名90后女孩的爱情坚守】#住在成都#1年前，他意外跌落瘫痪在床，为不拖累家人和女友，数十次绝食。1年多来，她不离不弃，为他换尿片洗衣服翻身按摩，谢绝3位男士追求。""我对你有信心，一辈子也愿意，一定会好起来。""在华西医院西藏成办分院病床上，22岁的闵燕把男友王怀江的头放在怀里。据@成都商报 ????????"
1888,【绿化带应做好维护】#成都环保投诉#网友@骑马上成都好耍 投诉，顺城街成都世界贸易中心大楼门口的绿化杂草丛生，枯枝败叶，严重有损成都形象。@成都环保 回复，成都市林业和园林管理局已责成青羊区园林局已完成了整治工作。（整治前后效果见图） ????????
1889,【北改专项目标，今年确定67项】#北改工程#今年，北改工程继续发力——围绕基础设施、旧城改造、公建配套、产业发展四大方面确定了67个项目。新凤凰大道、商贸大道北延线工程等基础设施项目将增密城北骨干路网，金牛中学、成华区“两馆一中心”等配套项目开建，新都区开建两个大型公园。据@成都商报 ????????
1890,【周克华女友张贵英一审被有期徒刑五年，表示不上诉】#国内新闻#今天上午，重庆市沙坪坝区人民法院公开一审宣判了周克华女友张贵英案。法庭认定，张贵英犯有窝藏罪和掩饰、隐瞒犯罪所得罪，一审判处有期徒刑五年，并处罚金1万元。张贵英当庭表示不上诉。据@央视新闻 ????????
1891,【世界水日：节约用水不只是今天】#博闻广记#水是生命之本，人类赖以生存的基础。1993年1月18日，联合国大会作出决议，确定每年3月22日为世界水日，今年主题是水合作。中国是一个淡水缺乏的国家，人均淡水拥有量仅占全球平均水平的1/4。节约用水，从我做起，不要让眼泪成为世界上最后一滴水。据新华网 ????????
1892,【巴南高速28日通车，成都到巴中最快3小时】#住在成都#巴南高速起于巴中市巴州区东兴场，经巴州区、仪陇县、南部县，止于西充县李桥镇，全长116公里。本月28日全线贯通，清明节期间免费向社会开放，预计4月7日开始收费。到时从成都出发，经成德南高速上巴南高速，最快3个小时到达巴中。据@四川在线 ????????
1893,【今天上午9点，拨96110“问天”】#联动96110#经过了人工增雨和路面降尘后，成都最近的空气质量已有好转。未来几天，成都的天气状况会呈现怎样的变化趋势？还会不会人工增雨？人工增雨需具备哪些条件？今天上午9:00—11:00，市气象局专家走进成都文明热线96110，为你解疑答惑，欢迎拨打。[电话] ????????
1894,【今天阴天，有小雨，12～23℃】#成都气象#昨夜，小编正要歇息，一阵闷响飘来，点开微博满屏“雷声”，春雨也随之飘落。借着好的天气系统，人影工作者昨夜再次在成都区县多地增雨作业，让这场雨淅淅沥沥下了一夜。@成都气象 说，今天有小雨。大家出门记得带雨具哦。【今日限行尾号5、0】 ????????
1895,【历史上的今天】#早安成都#我们的生活就像旅行，思想是导游者，没有导游者，一切都会停止。目标会丧失，力量也会化为乌有——歌德。《少年维特之烦恼》使歌德享有世界声誉，他花了58年完成的《浮士德》则足以与荷马史诗媲美。1832年3月22日，歌德因病离开了人世。他的遗言是：“多些光！”。早安！ ????????
1896,【大家都听见雷声了么？】#晚安成都#打雷啦，零点一刻左右，成都的上空打响了2013年的第一声雷。一般来说，过了“立春”节气打的雷，就是春雷。随着春雷声响起，春雨也降至蓉城啦。晚安，成都。好梦，大家。 ????????
1897,#晚安成都#没有人可以做你的双拐，你必须学会独立去闯荡；犯错的时候，要勇于承担，畏缩虽是一种自保，但当他人把你看扁的时候，你就彻底淡出了成功的机遇之外。再犯错，不孤独，一切还可以重来。（转）晚安各位，晚安成都！ ????????
1898,【奔驰宝马奥迪“臭味”追踪，进口车也含一级致癌物】#国内新闻#日前，记者选取奔驰E300、宝马520、奥迪Q5等三个品牌进行抽样测试显示，样品与70号沥青呈现出相同的热失重规律。这意味着，除国产车外，出口到中国的同级别车也使用了沥青阻尼片。O网页链接据@央视新闻 ????????
1899,【世界最轻材料，中国造】#国内新闻#浙江大学高分子系高超教授的课题组制备出了一种超轻气凝胶——刷新了目前世界上最轻材料的纪录。该材料放在蒲公英的花朵上，绒毛几乎不变形！其弹性和吸油力也超强，海上漏油时，能用它们把漏油迅速吸收，并且吸的油能够被压出来回收利用。据@人民日报 ????????
1900,【打呼噜？这是病，可能猝死！】#生活服务#打呼噜，严重了，就是病！专家介绍，打呼噜医学称睡眠呼吸暂停，表现为嗜睡，甚至开会、看书、听课也会不由自主进入梦乡。它是导致缺血性心脏病，心肌梗死等的危险因素之一。医生建议，经常打呼噜，应尽早检查。O网页链接据@央视新闻 ????????
1901,【男生千里送杯水给女友，“一杯水的爱情”感动网友】#国内新闻#近日一网友发了一组名为“一杯水”的照片：“我在北京，她在西安，她老说我连一杯水都给她倒不了，好吧！那我就给你一杯水，没有事先通知，两张车票，一杯水，就这么去了，在西安一共待了不到4小时，只想告诉她，我还在。”据华商网 ????????
1902,【赵孟頫《水村图》】#艺术鉴赏#北京故宫博物院藏 明代大画家董其昌曾评说“此卷为子昂（孟頫）得意之笔，以其萧散荒率，脱尽董、巨窠臼”。从这卷画完成到现在六百余年间，题咏不断，连篇累牍，勾勒了一幅清晰异常的流传史，对于作品和画史的研究的意义非同小可。 O网页链接 @中国美网艺术 ????????
1903,【上大学不能“打酱油”，山东大学劝退近百学生】#国内新闻#山东大学368名学生受到成绩警告，其中97名被劝退，绝大多数因迷恋游戏或厌学导致成绩差、学分不达标。业内人士认为，高校有权开除不合格学生，严进严出是对学生负责。同学们，青春不常在，时光难重来，好好学习啊！据新华网 ????????
1904,【周大生发表公告，称正召回被曝光产品共148件】#国内新闻#针对央视315晚会曝光周大生珠宝掺假牟利以铱代替黄金，@周大生珠宝 今日晚间发表公告称，已经对廊坊金街店柜被曝光批次产品进行全力调查与处理，该批次产品共148件，正在安排召回，下架，检查。声明全文见长微博。据@人民日报 ????????
1905,【2年后，手机短信也许成为历史…】#今日话题#据工信部，今年前两个月手机用户使用点对点短信下滑10.6%，微博、微信对短信替代作用显著，不仅降低了用户发短信的频次，还减少了信息服务订购量。业内预言，2015年，手机短信将成历史。手机短信会像BB机一样被时代终结吗？你还经常发短信么？据@央视新闻 ????????
1906,【香蕉十大功效】#生活服务#①防治胃肠溃疡。②改善皮肤瘙痒症。③降低胆固醇血清。④缓解高血压。⑤改善忧郁症。⑥改善咳嗽。⑦预防痔疮及便血。⑧减肥。⑨美容。⑩解酒。但是香蕉性寒，脾胃虚寒，胃痛腹泻的患者应少用。空腹尽量不要吃香蕉。童鞋们，好好记住哟！据@新浪健康 ????????
1907,【红光高铁站出口车辆乱停放】#联动96110#网友程先生反映，郫县红光镇高铁站出口处车辆乱停放，基本将非机动车道占完，严重影响其他市民的正常通行。郫县文明办回复，执法人员立即对该路段车辆乱停乱放进行集中整治，在该路段增划了停车位，今后将加强对该路段的巡逻。
1908,【5月，A330-200新机成都直飞法兰克福】#成都新闻#今日，一架A330-200双通道宽体新飞机，飞抵成都双流国际机场加盟国航西南分公司。该机采用30座公务舱和207座经济舱共237座客舱布局。新机将投放到成都出港至北京、上海、广州、深圳等商务干线航班和5月开航的成都—法兰克福国际航线。据四川在线 ????????
1909,"【芒果西米捞】#美食成都#1.芒果切开,一半用搅拌机打成芒果浆,一半切粒备用;2.锅里放水,水开后放西米煮,中间搅拌以免粘锅底,煮至西米中间有个小白点时关火焖至完全透明状,捞出过凉开水;3.芒果放搅拌机搅拌成泥,可以适量加酸奶搅拌均匀,加入煮好的西米即可,吃时上面撒些芒果粒就ok啦！据@做饭很简单 ????????"
1910,#财富双城记#你知道么？川菜中味道最重的辣椒来自北美，明末传到中国，清代中叶才在成都平原普及；至于“一味一格、百菜百味”的特殊风格，更可视为移民文化杂糅百家的一种缩影，以及反哺成都的一种财富积淀。
1911,【一起相约在那桃花盛开的地方】#住在成都#还是单身否？“百姓相亲故事会”给你机会，让你的缘分在一个桃花盛开的地方展开，走，@ 上你寻求爱情的朋友，23日一起到龙泉的桃花故里景区约会哟！ //@天府龙泉: 到桃花故里寻找你生命中的另一半，你还在等什么啦？
1912,【砂场尘土飞扬，卡车噪声扰民】#成都环保投诉#网友@迷人的空气小清新 举报，新都绕城路长龙大桥下的砂场，满载砂石的大卡车来往，尘土飞扬；大卡车在夜间转运，噪声扰民。@成都环保 回复，新都环保局已要求沙石厂对裸露的沙石进行覆盖，并对临近住户面采取隔声降噪措施，防止扬尘、噪声影响周边环境。 ????????
1913,【童鞋，温江走不走？赏花游玩踏青撒】#住在成都#初春的温江田园，四处花团锦簇，青春园林的红枫，一眼望不到边；天乡路二段的绿大地花卉基地，大片大片紫色的玉兰花；绿道上骑“洋马儿”......还有温江农家乐的“家常菜”巴适得很。2013中国·成都乡村旅游节明天在温江启动了，周末走起哇。据@成都日报 ????????
1914,【哪些植物可入药，去了中医药文化广场就知道】#住在成都#龙舌兰可润肺化痰，薄荷可疏散风热……但你知道这些植物是什么样？位于红星路1段的成都首个中医药文化广场昨开园。这个面积1500平方米的园子里，不仅能了解到中国中医药的发源与发展，而且园子的植物能告诉你它叫什么、能治什么病。据@成都日报 ????????
1915,【寻人：郑月胜你在哪？】#你帮我帮大家帮#网友@霜霜911 微博求助：今年81岁的郑月胜老人于3月15日上午9:15分在成都一环路府青路立交桥附近走失。老人身高1.71米，身材较魁梧，拄金属子弹壳拐杖，戴黑色有沿皮帽，鼻子上长一豌豆大肉瘤。请大家帮忙扩散，如有消息联系 18980966193 郑小姐 @四川发布 ????????
1916,【睡太短、太久增加死亡率？专家：有一定科学性】#生活服务#关于睡眠时间与死亡率的图表近日在网上热传：睡眠少于4.4小时或高于9.5小时，死亡率成倍增加。川大华西医院等医院的专家表示，图表有一定科学性，睡眠不足导致免疫力下降，睡太久造成疾病风险增加。建议高质量睡眠6—8小时为好。据@成都日报 ????????
1917,【下午最高温25℃，晚上转阴可能降雨】#成都气象#今日11时，主城区平均气温20.4℃左右。午后气温逐渐升高，最高温度将达25℃，预计今天晚上天气转阴，部分地区可能会出现降雨。晚上要出门的筒子还是把伞带起哦[雨伞]。@成都气象 ????????
1918,【城市花坛不是烟灰缸】#成都环保投诉#网友@成都马驹 举报，邮政局沙湾路分局门口的花坛中花枯树死土干，已变成了大型“烟灰缸”。@成都环保 回复，邮政局已开始整改，对花坛内的垃圾、烟头进行了清理，并安排绿化管护公司对花坛进行补栽，栽植杜鹃花，预计于本周内完成补栽工作。 ????????
1919,【豆瓣也有大产业，“郫县豆瓣”年销售超58亿】#住在成都#对四川人来说，做菜不放豆瓣，总感觉少了什么。2012年，“郫县豆瓣”地理标志品牌聚集了100多家规模企业，年销售达58亿多元；“红旗连锁”成为全国首家便民连锁上市企业…成都名企年营业收入总量近6000亿。你还用过哪些成都品牌？据@成都日报 ????????
1920,【冬春连旱，全川近72万人饮水困难】#连线四川#去冬以来，四川省出现近20年来范围最广冬干，攀枝花、乐山、泸州等12个市州126个县受到干旱影响，71.52万人临时饮水困难。冷空气过程少，少雨蓄水不足，使得冬干加剧成了春旱。目前，各旱区压缩高耗水行业用水，确保城乡居民基本生活用水。据@华西都市报 ????????
1921,"【小升初网上报名，对“奥数”说不】#成都新闻#17所民办学校报名网址为O网页链接 ，输入身份证号即可注册。市教育局相关负责人介绍，报名主要体现综合素质，""奥数""等相关词汇均无法输入。注意：外地生源4月1~22日报名，本地生源5月5~17日报名，错过报名时间，一律不予补报。据@成都商报"
1922,【成都大熊猫要出国了，下周一飞加拿大】#成都新闻#来自成都大熊猫繁育研究基地的大熊猫“大毛”，将于25日凌晨4∶45乘美国联邦快递MD-11货机飞赴加拿大，先后在加拿大多伦多动物园和卡尔加里动物园各居住5年。和“大毛”同路的，还有重庆动物园的大熊猫“二顺”。祝它们旅途顺风哦~~据@成都日报 ????????
1923,【小升初17所民办学校今年统一网上报名】#成都新闻#今年我市学籍在五城区和高新区的17所民办学校将在“小升初”中试行统一网上报名，并采取“外地生”和“本地生”分时段分别报名的方式。按规定，各民办学校统一于4月1日后接受咨询报名，且素质考核时间不得早于“五一”假期。详见长微博。据@成都日报 ????????
1924,【今天多云，12～25℃】#成都气象#前两天的夜雨，昨天的蓝天，成都的天气越来越有春天气息了。从昨天“春分”开始，成都的白天将逐渐变长，并朝着夏天迈出步伐咯。不过嘛，这个时节忽冷忽热，这不，今儿相比昨天的温度又降了2度，童鞋们减衣不宜过早过多哦。【今日限行尾号4、9】@成都气象 ????????
1925,【历史上的今天】#早安成都#今天是世界睡眠日，由国际精神卫生和神经科学基金会于2001年发起，定在每年3月21日，重点是引起人们对睡眠重要性和睡眠质量的关注。人的一生约1/3时间在睡眠中度过，在中国首个睡眠指数报告中，成都人平均就寝时间为22：18，午睡时间为36.9分钟。早安，各位每天睡得好么？ ????????
1926,#晚安成都#面对困境，有的人选择面对，从中发现积极的意义；有的人则会选择逃避和放弃，只会抱怨上天的不公。只有积极面对的人，才能成功开启多彩的人生；一味逃避的人，只能生活在抱怨、失败的怪圈中。（转）晚安各位，晚安成都！ ????????
1927,【掉多少头发是正常】#生活服务#据专家统计，我们头部大约平均有10万个毛囊，理想状态下每根毛发可生长2—7年，然后自然脱落，毛囊休止一段时间后再生新发。1.正常情况下，每人每天脱落60—80根头发；2.如果一天内脱落的头发超过100根，头发逐渐稀疏，才有可能是病理性脱发。据@新浪健康 ????????
1928,【金童不老，致敬欧文】#体育看台#他才华横溢，他叫“金童”，叫“追风少年”…从安菲尔德到伯纳乌，从圣詹姆斯公园到老特拉福德，身居斯托克城也未放弃追逐梦想，亦如他永远阳光清爽的笑。98法兰西之夏，他18岁1战成名，今年33岁@MichaelOwen 告诉我们就要离开，岁月匆匆溜走，金童不老！据@新浪体育 ????????
1929,【路由器套上易拉罐WiFi信号会增强】#博闻广记#实验证明：信号确有加强。从事十多年信息与通信工程专业的王师傅说，路由器天线由原本发射的360度球面波，套上易拉罐后，能将电磁波向180度集中，这样就起到了一个使电磁波更集中的作用，因此加强了WIFI无线信号。童鞋们，要试试么？据广州日报 ????????
1930,【因DSG故障，大众召回38万余辆汽车】#国内新闻#据新华网，因DSG变速器故障，大众公司决定召回部分进口尚酷、高尔夫旅行车、Cross Golf、奥迪A3及国产新宝来、高尔夫、速腾、迈腾、CC、新速腾、新迈腾、途安、明锐、朗逸、昊锐、新帕萨特汽车，共计384181辆。据@央视新闻 ????????
1931,【范宽《雪景寒林图》】#艺术鉴赏#天津市博物馆藏 描绘了北方壮美的雪山景色。图上印鉴除乾隆皇帝外，先后还有“蕉林”、“安氏仪周”、 “潞河张翼”这样一些收藏者留下的印记。此图是否为范宽真笔，鉴赏家尚有争议，但公认为北宋范氏流派中之杰作。 O网页链接 @中国美网艺术 ????????
1932,【“成都百科”新增“财富成都”】#成都财富全球坛#“成都百科”又添新分类！如果你想了解关于“财富成都”的内容，请猛戳：O网页链接 //@成都市政府门户网站:“成都百科”，一部关于成都的“百科全书”，让您全面地了解成都、感受成都、读懂成都。
1933,【成都市市属事业单位2013年公开招聘543名】#成都人才#24个市级主管部门（含3家直属事业单位）下属73家事业单位将面向社会公开招聘工作人员共543名。公告O网页链接本次公招为编制内招聘，招聘人员按事业单位人员聘用制管理。报名网址：O首页 ????????
1934,【会“走字”的表感动考生】#国内新闻#小时候我们都会在手腕上画表，但你见过画出来的表会“走字”吗？16日，长春理工大学自主招生考试时，一考场因为有同学没戴表，监考老师就在黑板上画了只表，并不停换时间。后来有考生说，老师的举动让他们很感动，后面的考试也放松不少。据@央视新闻 ????????
1935,【饭后一小时别做这些事】#生活服务#大家往往忽略饭后的一些小习惯，殊不知，这些不起眼的生活陋习很有可能会成为健康杀手。饭后一小时别做这些事：①饭后放松裤带②饭后立即吃水果③饭后饮浓茶④饭后吸烟⑤饭后洗澡⑥饭后立即散步。记住了哟！据@新浪健康 ????????
1936,【老成都蒜泥白肉正宗做法】#美食成都#上菜咯！童鞋们，看过来噢！老成都蒜泥白肉的正宗做法出炉咯！又会吃，又会做的吃货，才是真的吃货。猛戳下图，蒜泥白肉“九步曲”，让你的嘴巴会跳舞。据@下厨记 ????????
1937,【容易读错的汉字】#博闻广记#觊觎jìyú、龃龉jǔyǔ、囹圄língyǔ、魍魉wǎngliǎng、纨绔wánkù、鳜鱼guìyú、耄耋màodié、饕餮tāotiè、踟躇chíchú、倥偬kǒnɡzǒnɡ、倥侗kōngtóng??、彳亍chìchù、谄媚 chǎnmèi、佝偻gōulóu。如果你都能念对的话，下面还有升级完全版，来挑战一下吗？据@央视新闻 ????????
1938,【3万元硬币终于全存了】#成都新闻#去年，在成都做鸡蛋批发生意的张付陵攒了重300多斤、共3万多元硬币，他多次前往银行存钱遇阻。工商银行成都金牛支行昨为他亮起“绿灯”，近20名工作人员花4个多小时，终将硬币清点完。张付陵也从埋怨到体谅银行难处，其实只有互相理解才能和谐共赢。据@华西都市报 ????????
1939,"【诺奖得主皮萨里德斯对话财富成都】#成都财富全球论坛#今日，“探索中国新未来--全球财经领袖对话财富成都”启动。在""全球经济形势下的中国产业结构调整""演讲中，皮萨里德斯认为，通过成都的变化看到，驱动力就是新技术；对不同产品的需求，是第二个驱动力，来自人们收入的持续增加、经济的持续发展。 ????????"
1940,#财富双城记#【桑格格：有异乡，才有故乡】生于成都而居于北京，对作家@桑格格桑格格 来说，城市的迷人之处，一是丰富性，一是纯粹性。北京是两者都有，成都可能偏后者。如果你喜爱成都，不要仅仅看见它享乐和漂亮的表面，还要静静体会一下这座城市真正的喜怒哀乐。O网页链接 @中国新闻周刊 ????????
1941,【下月起，驾照换证可在邮局办】#连线四川#省公安厅交警总队透露，4月1日起，逐步在全省邮政营业网点向全省机动车所有人、驾驶人提供部分车驾管业务代办服务，主要包括驾驶证业务和机动车业务两类。车主和司机可到已取得“邮政代办服务”备案资质的网点，提出车驾管业务委托代办申请。据@成都商报 ????????
1942,【查房屋档案可网上预约咯！】#成都新闻#和排队say bye bye，市房管局档案馆全面开放“档案查询网上预约”服务啦！只需通过成都市数字房产网上政务大厅O网页链接的“档案查询网上预约”平台，市民就可预约申请成都市房产信息档案馆的所有查询业务。具体做法，请猛戳下图。据@成都日报 ????????
1943,【小心！白蚁要来啦】#住在成都#今年白蚁分飞期为3月22日至5月15日，一对白蚁3年能繁殖上万后代，它们对房屋建筑的破坏，特别是对砖木结构、木结构建筑的破坏尤为严重。家里有了白蚁怎么办？市房管局提醒，可由物管统一与市房管局白蚁所联系，成都中心城区房屋凡在15年包治期内可免费灭治。据@成都晚报 ????????
1944,【亲，你午睡了吗？】#生活服务#按时间长短，午睡可分为五级：纳秒级（10-20秒）、微秒级（2-5分钟）、毫秒级（5-20分钟）、普通级（20-30分钟）和懒人级（40-90分钟）。纳秒级到普通级的午睡最适宜。如果午睡超过30分钟，进入了懒人级睡眠，那么就最好就把90分钟睡“全”，否则易引起头疼。据生命时报 ????????
1945,【今天下午多云间晴，最高温26℃】#成都气象#11时，主城区平均气温20℃左右，预计下午多云间晴，晚间多云。今日春分时节，@成都气象 推荐8种平民美味巧滋补：1红枣等养脾甜食 2蜂蜜补中益气 3春芽抗菌又养颜 4菠菜解毒防春燥 5韭菜强肾养阳气 6春笋尝鲜无不道 7葱姜蒜杀菌助春阳 8樱桃益气健脾开胃 ????????
